,A_G,A_L,Revenue_G,Revenue_L
322,0.0,0.1,63.23604835224998,-257.46407912494806
323,0.0,0.1,145.9837068857159,-259.74616429928153
324,0.0,0.1,87.03647354753562,-249.31922299087626
325,0.0,0.1,85.73850146033644,-257.0184005263634
326,0.0,0.1,66.29687773651771,-256.8371225907006
327,0.0,0.1,142.18419270036043,-254.7941136667278
328,0.0,0.1,84.43734173802136,-258.7731934474647
329,0.0,0.1,62.58182329065729,-253.81036918996003
330,0.0,0.1,114.07266705277064,-256.489574047987
331,0.0,0.1,124.26706665249176,-259.1130741170752
332,0.0,0.1,51.55200620570433,-251.845583018728
333,0.0,0.1,140.23001677318797,-258.6551115450344
334,0.0,0.1,116.50509415275594,-253.3836138776411
335,0.0,0.1,115.51578891658131,-259.515473227254
336,0.0,0.1,42.757704363228584,-256.6854213684497
337,0.0,0.1,100.28552514822972,-250.63658031080092
338,0.0,0.1,140.79136887879656,-253.55125453525557
339,0.0,0.1,115.21978096449355,-257.3552292403868
340,0.0,0.1,94.0326623116191,-256.8024415300004
341,0.0,0.1,87.02532161863377,-256.9362642564018
342,0.0,0.1,118.5461990891702,-256.851245261165
343,0.0,0.1,99.85079963754885,-251.24581602721545
344,0.0,0.1,32.22999963730514,-258.9528404914056
345,0.0,0.1,86.49083512506334,-252.01219424074267
346,0.0,0.1,106.21415228584732,-257.62653314820597
347,0.0,0.1,102.19230319303188,-253.48262906174185
348,0.0,0.1,92.48048262932542,-254.37114349014078
349,0.0,0.1,97.73925168955881,-256.3471973971338
350,0.0,0.1,135.2891675132711,-256.50893376960926
351,0.0,0.1,72.67044060061603,-259.62121453348095
352,0.0,0.1,93.23115901379504,-255.71385665388937
353,0.0,0.1,149.77810336573785,-258.1625251751832
354,0.0,0.1,77.1460923655743,-254.04918336879734
355,0.0,0.1,118.03048702949107,-255.12733218837857
356,0.0,0.1,54.25665829479841,-265.78350126167385
357,0.0,0.1,80.74388061377674,-261.06235468686253
358,0.0,0.1,94.39357945265371,-256.4216234771064
359,0.0,0.1,88.40844953543368,-257.391861362408
360,0.0,0.1,68.03320421511452,-254.48824181650306
361,0.0,0.1,43.11930346118501,-262.3450251495492
362,0.0,0.1,105.63049690143487,-257.29597472831114
363,0.0,0.1,121.38682266543029,-261.96106275765175
364,0.0,0.1,87.30409762011944,-260.4290776097499
365,0.0,0.1,68.18851681785372,-265.69013875282053
366,0.0,0.1,113.44769670221004,-253.77950358226434
367,0.0,0.1,94.11544215155133,-251.09979557914252
368,0.0,0.1,59.43855194623497,-258.05909823658396
369,0.0,0.1,72.67742230643135,-255.18457967623362
370,0.0,0.1,99.42829677860195,-258.5986931408777
371,0.0,0.1,75.03504300590654,-253.3346096176101
372,0.0,0.1,77.04064483937569,-257.10121914772634
373,0.0,0.1,102.46629142841016,-256.6958988805269
374,0.0,0.1,96.44976962772904,-253.20148509348812
375,0.0,0.1,94.94268759739836,-258.0360821542436
376,0.0,0.1,78.71149359648993,-262.6902166968866
377,0.0,0.1,140.98625530879525,-258.87826052271805
378,0.0,0.1,113.96085460566762,-256.40596566756693
379,0.0,0.1,124.465618291777,-262.3282735949572
380,0.0,0.1,110.27144697694413,-259.1764108831414
381,0.0,0.1,110.79610052553193,-252.43177776023649
382,0.0,0.1,116.08782471900037,-257.47423125323866
383,0.0,0.1,77.8308462384448,-252.5747464101316
384,0.0,0.1,80.77874609059913,-256.43294918487373
385,0.0,0.1,63.26710221189296,-256.34099250986355
386,0.0,0.1,83.70658973752518,-255.5613089439091
387,0.0,0.1,76.69062187936572,-255.87142091411872
388,0.0,0.1,127.70065471416913,-257.51129362827004
389,0.0,0.1,78.7095865893146,-252.766185136679
390,0.0,0.1,66.40680629912575,-261.47479774071
391,0.0,0.1,84.26008276908397,-253.31241758886284
392,0.0,0.1,71.37099728462427,-261.42447952138014
393,0.0,0.1,127.82115238229562,-255.61365959435872
394,0.0,0.1,113.40733927189183,-250.98316979055048
395,0.0,0.1,88.51924374655954,-258.72045959065866
396,0.0,0.1,90.56857929002787,-257.1448747096065
397,0.0,0.1,87.48577145866454,-254.81711439211176
398,0.0,0.1,77.5879418145353,-251.18955682485964
399,0.0,0.1,76.36497902575252,-259.05241592729647
400,0.0,0.1,61.80379821998542,-257.7178675048098
401,0.0,0.1,93.57623549470304,-252.08180121370418
402,0.0,0.1,118.91026075442946,-259.5941141144777
403,0.0,0.1,61.19671454290333,-255.52878779963544
404,0.0,0.1,134.8425800628268,-257.485987901963
405,0.0,0.1,39.39482938891392,-250.32596810186647
406,0.0,0.1,131.1889965657457,-257.4089066221503
407,0.0,0.1,79.24314408259272,-258.5812930867381
408,0.0,0.1,97.79628166094923,-257.65762678018007
409,0.0,0.1,108.86461106297587,-251.77030046076695
410,0.0,0.1,73.53609127675753,-254.33353004578683
411,0.0,0.1,44.04036358840172,-247.9698045520306
412,0.0,0.1,123.44309214777148,-255.45928273095564
413,0.0,0.1,53.97785578200167,-257.99110343526655
414,0.0,0.1,87.24904666277435,-257.8087776460659
415,0.0,0.1,99.52447939063998,-254.6029120555353
416,0.0,0.1,120.69832514350792,-258.82065999277285
417,0.0,0.1,71.41638303588437,-256.98732321039967
418,0.0,0.1,150.53315694297498,-256.86625055156196
419,0.0,0.1,93.75887776276164,-254.55401950113063
420,0.0,0.1,143.10911053716012,-255.38197758764824
421,0.0,0.1,105.53471211786967,-255.0591076071769
422,0.0,0.1,63.644660721405565,-258.8552593951129
423,0.0,0.1,88.55056051854187,-251.21422696065898
424,0.0,0.1,97.22115158388017,-257.6447749538103
425,0.0,0.1,115.34494403852281,-264.26744090912194
426,0.0,0.1,82.60152996496626,-262.71014918745453
427,0.0,0.1,58.50988220816331,-243.76642762771215
428,0.0,0.1,112.1426096492679,-258.075265531491
429,0.0,0.1,87.35636441373707,-256.8041526585555
430,0.0,0.1,91.65509232672719,-258.7025443557185
431,0.0,0.1,109.07729395560877,-261.6610983632926
432,0.0,0.1,82.6032539929675,-258.04671677178646
433,0.0,0.1,86.99867536878834,-255.71328302893212
434,0.0,0.1,123.20217464569338,-259.39191832017207
435,0.0,0.1,133.31355071879767,-262.8906392981718
436,0.0,0.1,134.9420862238792,-254.4728969000454
437,0.0,0.1,110.39158108852062,-255.9884248138504
438,0.0,0.1,128.77581892040575,-254.67169321108275
439,0.0,0.1,69.31727620226083,-253.75027659586507
440,0.0,0.1,95.3107221661182,-261.1771072326141
441,0.0,0.1,101.96923787312866,-258.6014868775189
442,0.0,0.1,76.58292824344025,-256.772408085382
443,0.0,0.1,103.15530063727942,-262.1394571713752
444,0.0,0.1,98.17962984989828,-254.0168849141472
445,0.0,0.1,78.02028350551498,-254.1713671281845
446,0.0,0.1,100.11830381577886,-255.0764915367703
447,0.0,0.1,74.767755191137,-249.260999387307
448,0.0,0.1,110.68653210630704,-253.2700361685183
449,0.0,0.1,112.02946474657935,-263.7199710292851
450,0.0,0.1,85.36205896719913,-256.4503493383332
451,0.0,0.1,85.99791820262902,-260.98072511995247
452,0.0,0.1,85.89266974637037,-256.58808189906676
453,0.0,0.1,87.26145647114853,-255.82557731045145
454,0.0,0.1,89.44052310739674,-250.43336032118808
455,0.0,0.1,74.77234275300478,-254.94093976678187
456,0.0,0.1,98.77599907892088,-249.8752489188796
457,0.0,0.1,89.23458640838734,-252.3541515604756
458,0.0,0.1,123.66766115122488,-257.177312601826
459,0.0,0.1,128.36052768361046,-256.8748517720849
460,0.0,0.1,81.40632480118762,-257.34322628510284
461,0.0,0.1,96.59242651779228,-256.10797447229476
462,0.0,0.1,124.22828069320173,-254.307399722581
463,0.0,0.1,106.78959031869435,-257.3448368397927
464,0.0,0.1,72.70886741709916,-259.2159434803029
465,0.0,0.1,84.12174442777989,-257.47066545874793
466,0.0,0.1,93.54949523413546,-259.6493154302119
467,0.0,0.1,78.65274116547175,-258.03559424643254
468,0.0,0.1,103.12682778705542,-256.94774307865447
469,0.0,0.1,107.56511862911728,-258.6129045874462
470,0.0,0.1,97.91916483277392,-257.36115442427126
471,0.0,0.1,105.4579964528573,-258.17016869976254
472,0.0,0.1,54.36543367456302,-252.45711405183152
473,0.0,0.1,110.33322294089169,-255.28179710448342
474,0.0,0.1,84.73629459972449,-258.8810989268944
475,0.0,0.1,110.76104159755164,-256.88834392036455
476,0.0,0.1,79.09375962286036,-254.6668100621631
477,0.0,0.1,86.0470053614999,-252.61095747412207
478,0.0,0.1,109.46979415383483,-259.19280757744025
479,0.0,0.1,117.1090600828224,-258.0833948342981
480,0.0,0.1,72.28927119018269,-256.7365192955503
481,0.0,0.1,91.95086431708722,-255.7651975061195
482,0.0,0.1,78.5993291423099,-254.448119467565
483,0.0,0.1,82.12563268030802,-259.2602572159296
484,0.0,0.1,90.71335882349824,-260.75683836420734
485,0.0,0.1,120.12049492749838,-257.6366246331562
486,0.0,0.1,126.35633433803227,-258.6882663196649
487,0.0,0.1,125.6326744371349,-258.05573992737504
488,0.0,0.1,84.1892002755395,-257.5665879252697
489,0.0,0.1,98.94719792441688,-256.38039402542034
490,0.0,0.1,132.1620551884415,-253.59150221572062
491,0.0,0.1,111.46075992912952,-258.28438707603044
492,0.0,0.1,97.37891622424821,-261.3283017625267
493,0.0,0.1,86.14447880540243,-254.11970862606947
494,0.0,0.1,105.66949145745758,-256.0793939263475
495,0.0,0.1,98.58060333393514,-255.76892238186565
496,0.0,0.1,94.4810831696951,-258.9705064458918
497,0.0,0.1,98.1522079856386,-257.07859857542593
498,0.0,0.1,106.1084568024938,-257.93958196139664
499,0.0,0.1,111.49282228519391,-258.32461488783366
500,0.0,0.1,84.66281036163522,-255.41619392889592
501,0.0,0.25,91.81243116420528,-263.4047230172023
502,0.0,0.25,131.91315034667895,-263.67275106777134
503,0.0,0.25,74.53508947112417,-264.9032277894322
504,0.0,0.25,101.96128508490617,-250.04242464510395
505,0.0,0.25,97.34434262823552,-257.47608545784493
506,0.0,0.25,139.42204152033577,-260.616373532131
507,0.0,0.25,88.93423701023274,-262.475852370994
508,0.0,0.25,56.163072911342766,-256.7806004865258
509,0.0,0.25,124.00100390998878,-258.1773855825399
510,0.0,0.25,117.17127137001397,-260.75911125580666
511,0.0,0.25,81.87333354199043,-259.782637260218
512,0.0,0.25,104.36795319403329,-258.88719089646906
513,0.0,0.25,80.12591692270475,-261.860271807073
514,0.0,0.25,93.99860396279182,-255.3183067922081
515,0.0,0.25,105.76269046323286,-260.6295635169204
