,KG_Factor,KL_Factor,A_G,A_L,StrikePrice,ContractAmount,Utility_G,Utility_L,ThreatPoint_G,ThreatPoint_L,Nash_Product
14,-0.01,-0.1,0.5,0.5,89.16333939767533,11.921052079247737,93.6486326540509,-272.9970872058102,83.88454697223986,-282.76117290436883,95.33736936527227
15,-0.01,-0.05,0.5,0.5,89.16333939767533,11.921052079247737,93.6486326540509,-272.9970872058102,83.88454697223986,-282.76117290436883,95.33736936527227
16,-0.01,-0.01,0.5,0.5,89.16333939767533,11.921052079247737,93.6486326540509,-272.9970872058102,83.88454697223986,-282.76117290436883,95.33736936527227
17,-0.01,0.0,0.5,0.5,89.16333939767533,11.921052079247737,93.6486326540509,-272.9970872058102,83.88454697223986,-282.76117290436883,95.33736936527227
18,-0.01,0.01,0.5,0.5,89.16333939767533,11.921052079247737,93.6486326540509,-272.9970872058102,83.88454697223986,-282.76117290436883,95.33736936527227
19,-0.01,0.05,0.5,0.5,89.16333939767533,11.921052079247737,93.6486326540509,-272.9970872058102,83.88454697223986,-282.76117290436883,95.33736936527227
20,-0.01,0.1,0.5,0.5,89.16333939767533,11.921052079247737,93.6486326540509,-272.9970872058102,83.88454697223986,-282.76117290436883,95.33736936527227
21,0.0,-0.1,0.5,0.5,89.11818478005404,11.921044869942891,94.59237614364508,-272.9027841216698,84.73398740026025,-282.76117290436883,97.18782900327139
22,0.0,-0.05,0.5,0.5,89.11818478005404,11.921044869942891,94.59237614364508,-272.9027841216698,84.73398740026025,-282.76117290436883,97.18782900327139
23,0.0,-0.01,0.5,0.5,89.11818478005404,11.921044869942891,94.59237614364508,-272.9027841216698,84.73398740026025,-282.76117290436883,97.18782900327139
24,0.0,0.0,0.5,0.5,89.11818478005404,11.921044869942891,94.59237614364508,-272.9027841216698,84.73398740026025,-282.76117290436883,97.18782900327139
25,0.0,0.01,0.5,0.5,89.11818478005404,11.921044869942891,94.59237614364508,-272.9027841216698,84.73398740026025,-282.76117290436883,97.18782900327139
26,0.0,0.05,0.5,0.5,89.11818478005404,11.921044869942891,94.59237614364508,-272.9027841216698,84.73398740026025,-282.76117290436883,97.18782900327139
27,0.0,0.1,0.5,0.5,89.11818478005404,11.921044869942891,94.59237614364508,-272.9027841216698,84.73398740026025,-282.76117290436883,97.18782900327139
28,0.01,-0.1,0.5,0.5,89.07305121430035,11.921057270366145,95.53607951715796,-272.80851024445246,85.58341687108688,-282.76117290436883,99.05549388429606
29,0.01,-0.05,0.5,0.5,89.07305121430035,11.921057270366145,95.53607951715796,-272.80851024445246,85.58341687108688,-282.76117290436883,99.05549388429606
30,0.01,-0.01,0.5,0.5,89.07305121430035,11.921057270366145,95.53607951715796,-272.80851024445246,85.58341687108688,-282.76117290436883,99.05549388429606
31,0.01,0.0,0.5,0.5,89.07305121430035,11.921057270366145,95.53607951715796,-272.80851024445246,85.58341687108688,-282.76117290436883,99.05549388429606
32,0.01,0.01,0.5,0.5,89.07305121430035,11.921057270366145,95.53607951715796,-272.80851024445246,85.58341687108688,-282.76117290436883,99.05549388429606
33,0.01,0.05,0.5,0.5,89.07305121430035,11.921057270366145,95.53607951715796,-272.80851024445246,85.58341687108688,-282.76117290436883,99.05549388429606
34,0.01,0.1,0.5,0.5,89.07305121430035,11.921057270366145,95.53607951715796,-272.80851024445246,85.58341687108688,-282.76117290436883,99.05549388429606
35,0.05,-0.1,0.5,0.5,89.02419182691992,12.280718585332298,99.31053332253447,-272.43168792001757,88.98104834776683,-282.76117290436883,106.69825994294435
36,0.05,-0.05,0.5,0.5,89.02419182691992,12.280718585332298,99.31053332253447,-272.43168792001757,88.98104834776683,-282.76117290436883,106.69825994294435
37,0.05,-0.01,0.5,0.5,89.02419182691992,12.280718585332298,99.31053332253447,-272.43168792001757,88.98104834776683,-282.76117290436883,106.69825994294435
38,0.05,0.0,0.5,0.5,89.02419182691992,12.280718585332298,99.31053332253447,-272.43168792001757,88.98104834776683,-282.76117290436883,106.69825994294435
39,0.05,0.01,0.5,0.5,89.02419182691992,12.280718585332298,99.31053332253447,-272.43168792001757,88.98104834776683,-282.76117290436883,106.69825994294435
40,0.05,0.05,0.5,0.5,89.02419182691992,12.280718585332298,99.31053332253447,-272.43168792001757,88.98104834776683,-282.76117290436883,106.69825994294435
41,0.05,0.1,0.5,0.5,89.02419182691992,12.280718585332298,99.31053332253447,-272.43168792001757,88.98104834776683,-282.76117290436883,106.69825994294435
42,0.1,-0.1,0.5,0.5,88.99298234047691,12.805385667902868,104.02652215596036,-271.96204189146044,93.22739110634907,-282.76117290436883,116.62123103031922
43,0.1,-0.05,0.5,0.5,88.99298234047691,12.805385667902868,104.02652215596036,-271.96204189146044,93.22739110634907,-282.76117290436883,116.62123103031922
44,0.1,-0.01,0.5,0.5,88.99298234047691,12.805385667902868,104.02652215596036,-271.96204189146044,93.22739110634907,-282.76117290436883,116.62123103031922
45,0.1,0.0,0.5,0.5,88.99298234047691,12.805385667902868,104.02652215596036,-271.96204189146044,93.22739110634907,-282.76117290436883,116.62123103031922
46,0.1,0.01,0.5,0.5,88.99298234047691,12.805385667902868,104.02652215596036,-271.96204189146044,93.22739110634907,-282.76117290436883,116.62123103031922
47,0.1,0.05,0.5,0.5,88.99298234047691,12.805385667902868,104.02652215596036,-271.96204189146044,93.22739110634907,-282.76117290436883,116.62123103031922
48,0.1,0.1,0.5,0.5,88.99298234047691,12.805385667902868,104.02652215596036,-271.96204189146044,93.22739110634907,-282.76117290436883,116.62123103031922
