,KG_Factor,KL_Factor,A_G,A_L,StrikePrice,ContractAmount,Utility_G,Utility_L,ThreatPoint_G,ThreatPoint_L,Nash_Product
35,0.02,-0.05,0.5,0.5,85.0687447349373,6.431876730758674,92.07748635704462,-261.5014446648266,88.88045903608835,-264.6984719911908,10.220983708230136
36,0.02,-0.02,0.5,0.5,86.82452969215561,7.513606372716506,93.63287914456745,-267.61040310729146,88.88045903608835,-272.3628232143159,22.58549688056325
37,0.02,-0.01,0.5,0.5,87.5223768890773,8.10798364084641,94.20582586460823,-269.5923605799543,88.88045903608835,-274.9177274007482,28.359531817156352
38,0.02,0.0,0.5,0.5,88.35576964237158,9.099759526763297,94.84280838319046,-271.51030016425125,88.88045903608835,-277.47264949610815,35.54960964599165
39,0.02,0.01,0.5,0.5,89.22195264712074,10.35819205530053,95.56512107096853,-273.3429670430804,88.88045903608835,-280.02762906894486,44.684706460301236
40,0.02,0.02,0.5,0.5,90.10694361191918,12.016713325114692,96.40077264061972,-275.0622955417107,88.88045903608835,-282.5826086417816,56.5551129167986
41,0.02,0.05,0.5,0.5,91.98558708294935,15.618908805246708,99.55964117848214,-279.584446541023,88.88045903608835,-290.24902432671183,113.88896864509765
42,0.05,-0.05,0.5,0.5,86.01344963480024,5.50969689785541,93.54338661096654,-262.86255434662,91.70941493216642,-264.6984719911908,3.367020964752202
43,0.05,-0.02,0.5,0.5,87.63913750062675,6.44129401432043,94.87666948782284,-269.1955686692895,91.70941493216642,-272.3628232143159,10.03150138665824
44,0.05,-0.01,0.5,0.5,88.23503380639498,6.84150266284788,95.36938158978853,-271.25776074428865,91.70941493216642,-274.9177274007482,13.395355930650704
45,0.05,0.0,0.5,0.5,88.81837940311505,7.176248622212537,95.90156693450247,-273.306510727532,91.70941493216642,-277.47264949610815,17.465086980696377
46,0.05,0.01,0.5,0.5,89.38866510715964,7.522143710250784,96.4354456040661,-275.30159836303096,91.70941493216642,-280.02762906894486,22.335366072488778
47,0.05,0.02,0.5,0.5,90.08709545419786,8.126998305841367,97.00975529160996,-277.28226828284755,91.70941493216642,-282.5826086417816,28.09360792324545
48,0.05,0.05,0.5,0.5,92.62937638187351,11.930386348355244,99.20917106339536,-282.74926882275724,91.70941493216642,-290.24902432671183,56.24633732350138
