,A_G,A_L,Revenue_G_CP,Revenue_L_CP
196,0.5,0.5,96.19246842522207,-250.40790912640068
197,0.5,0.5,95.29944006638777,-284.298190538919
198,0.5,0.5,103.85767938242233,-237.06317331924055
199,0.5,0.5,90.31868495440497,-223.76086037879034
200,0.5,0.5,90.60442131780458,-251.50613147702109
201,0.5,0.5,95.56401955523316,-271.7903348109063
202,0.5,0.5,94.80045956713158,-247.62789868275505
203,0.5,0.5,99.08536760381521,-252.31352423637696
204,0.5,0.5,94.60791774468933,-278.6896553890206
205,0.5,0.5,92.96001778894477,-238.2323631985636
206,0.5,0.5,99.03237444055625,-261.3501659522206
207,0.5,0.5,100.15180618537782,-246.37053170332786
208,0.5,0.5,103.09374248223895,-277.37276386368876
209,0.5,0.5,92.06212565192092,-265.31507088607214
210,0.5,0.5,79.24780116503527,-267.452689523439
211,0.5,0.5,100.32760871620631,-254.65816906039484
212,0.5,0.5,96.00241618744779,-246.17247906963183
213,0.5,0.5,87.61103898222669,-270.1528432891145
214,0.5,0.5,91.84977776588089,-279.4668149346275
215,0.5,0.5,101.58749725334981,-251.59231527839574
216,0.5,0.5,95.0006008627122,-268.2342623392886
217,0.5,0.5,95.164055088036,-232.0599463502494
218,0.5,0.5,93.95490739806675,-255.5311017404884
219,0.5,0.5,97.02275903023617,-260.3341939837299
220,0.5,0.5,97.59907743412728,-256.20315913408433
221,0.5,0.5,94.27319940200175,-263.92755947948314
222,0.5,0.5,90.36598507076388,-256.2169742123088
223,0.5,0.5,97.93731974817379,-248.68396982600873
224,0.5,0.5,93.88559173091309,-277.9819209771577
225,0.5,0.5,97.89611331892826,-275.0431335345306
226,0.5,0.5,86.55009068189372,-247.81675831128362
227,0.5,0.5,97.4945310089071,-263.47812534939317
228,0.5,0.5,105.60058044162749,-240.94561523460396
229,0.5,0.5,97.48258704233828,-237.10177956840383
230,0.5,0.5,105.99320551188966,-261.3666589563904
231,0.5,0.5,97.57221711104582,-230.26643936696203
232,0.5,0.5,100.37172473264225,-249.46902985022336
233,0.5,0.5,101.75689565579128,-268.3657426504712
234,0.5,0.5,94.54259469830104,-241.30202480651099
235,0.5,0.5,108.10827721042511,-254.7830785199045
236,0.5,0.5,101.85445972030756,-266.41185384357533
237,0.5,0.5,94.4468131249767,-246.35014360935173
238,0.5,0.5,93.94728926693648,-251.4805129294388
239,0.5,0.5,99.0679154566319,-244.09663937060364
240,0.5,0.5,98.78835179768828,-274.67479432052727
241,0.5,0.5,93.58610482092175,-245.28309082181102
242,0.5,0.5,93.32734769251786,-261.6634411423418
243,0.5,0.5,98.50535655237684,-277.45735825449566
244,0.5,0.5,86.49059324831607,-242.9160595621843
245,0.5,0.5,88.42681000211321,-267.8788451448441
246,0.5,0.5,85.80224349673398,-271.28460768758845
247,0.5,0.5,92.8353602400116,-268.3637113650256
248,0.5,0.5,89.5146226108167,-277.41921633666436
249,0.5,0.5,103.70261475104945,-232.3868395649931
250,0.5,0.5,85.08659890853284,-274.26399183653996
251,0.5,0.5,94.39014729142987,-245.1288655575433
252,0.5,0.5,95.31826553127893,-258.99841195679
253,0.5,0.5,100.3631507334914,-281.3597705617314
254,0.5,0.5,82.73775290991433,-260.4267891160782
255,0.5,0.5,91.31036554310698,-273.0432204614928
256,0.5,0.5,104.98552713612429,-243.4268368756264
257,0.5,0.5,100.0759748053971,-270.9143962614328
258,0.5,0.5,85.02891668413574,-254.31808458487745
259,0.5,0.5,103.73503851334246,-233.78597461816068
260,0.5,0.5,100.40192441554153,-243.701481686548
261,0.5,0.5,88.21163276708494,-257.97688813592845
262,0.5,0.5,89.89769911791602,-237.21796560391886
263,0.5,0.5,95.66394634674481,-252.01150976387754
264,0.5,0.5,87.37595845684356,-263.03774359124776
265,0.5,0.5,100.03697059428995,-252.78941922472268
266,0.5,0.5,92.48138959505731,-239.5532063831824
267,0.5,0.5,94.03135149733805,-224.80499538777696
268,0.5,0.5,95.75803949468613,-250.4342548248723
269,0.5,0.5,102.92592941206439,-275.05548550293594
270,0.5,0.5,93.60099188926993,-253.32658698839035
271,0.5,0.5,90.41828340012658,-285.994830054118
272,0.5,0.5,91.5237637720323,-246.2340775948122
273,0.5,0.5,91.26244461131685,-230.64830257773005
274,0.5,0.5,98.89201247488069,-227.94264659025382
275,0.5,0.5,99.66012596229758,-283.1984773620224
276,0.5,0.5,99.91233247630441,-235.44539442116036
277,0.5,0.5,105.34044345616718,-252.09243286631198
278,0.5,0.5,97.92007624576925,-267.80447368025017
279,0.5,0.5,91.13459964373362,-259.72156568571086
280,0.5,0.5,97.4686767636514,-246.2067157237685
281,0.5,0.5,91.79410236111906,-242.24907146800405
282,0.5,0.5,95.77818472377328,-242.67433805764924
283,0.5,0.5,97.02031566015978,-253.26910439516848
284,0.5,0.5,98.27742555335485,-274.36199709300456
285,0.5,0.5,103.73041551705782,-262.6117251213961
286,0.5,0.5,99.03846212671667,-257.78676339398163
287,0.5,0.5,80.21704773536626,-270.3844498493412
288,0.5,0.5,96.30927430635676,-264.1542302703891
289,0.5,0.5,94.9892556074098,-277.09391343687935
290,0.5,0.5,101.91444358080032,-240.01203705680828
291,0.5,0.5,96.18310681943343,-275.6191008696793
292,0.5,0.5,98.88698910757441,-244.53382575919312
293,0.5,0.5,95.35756961743503,-252.26464985751085
294,0.5,0.5,89.7493065891143,-253.5797324994323
295,0.5,0.5,94.32692796618137,-238.94876329681748
296,0.5,0.5,83.77516844680225,-279.88282613097647
297,0.5,0.5,95.02803013985245,-257.5986253148843
298,0.5,0.5,99.26925364186788,-259.0797096697023
299,0.5,0.5,107.31557237517224,-236.49379857952022
300,0.5,0.5,101.98424274016722,-241.4752848632054
301,0.5,0.5,92.14157362711805,-265.4045625024364
302,0.5,0.5,100.51939944778269,-241.47789056951294
303,0.5,0.5,87.34347268799362,-273.89562600219824
304,0.5,0.5,86.9343500768247,-283.85011582351234
305,0.5,0.5,105.44603901085269,-238.46828433234097
306,0.5,0.5,96.05113395478634,-267.30798206874465
307,0.5,0.5,103.55122860554464,-245.78016317493194
308,0.5,0.5,99.31754248822008,-234.10099667398896
309,0.5,0.5,98.037084757732,-263.5803157571362
310,0.5,0.5,96.12978661996691,-248.15191283719122
311,0.5,0.5,94.90164018888036,-239.01125919527087
312,0.5,0.5,92.22664838735024,-261.84202971406
313,0.5,0.5,102.33326302304786,-271.53285164521645
314,0.5,0.5,87.49475004378967,-261.5260934082205
315,0.5,0.5,90.73294498269472,-257.4825672421184
316,0.5,0.5,89.09706779881576,-261.8940359262441
317,0.5,0.5,88.5406527479863,-276.27528346985616
318,0.5,0.5,105.7322781778113,-283.34851436520194
319,0.5,0.5,100.38574709255951,-260.85373119356734
320,0.5,0.5,96.53554405804302,-240.5312697817774
321,0.5,0.5,83.61918826772566,-257.2871415079084
322,0.5,0.5,94.16820402838589,-251.62379416390638
323,0.5,0.5,93.64368765777066,-248.8891104723833
324,0.5,0.5,93.30591967914769,-241.89911434922556
325,0.5,0.5,100.27059230181841,-269.62825538731596
326,0.5,0.5,94.65793077202254,-261.2885690664415
327,0.5,0.5,88.00475127658032,-254.40988316438032
328,0.5,0.5,96.1867933527979,-269.6473937677604
329,0.5,0.5,93.92463717187763,-289.07110609304215
330,0.5,0.5,93.59889868032435,-253.5273419438445
331,0.5,0.5,93.71174346447533,-270.728630981709
332,0.5,0.5,96.55828833992594,-265.3408676248361
333,0.5,0.5,87.45233153629161,-267.1507355682233
334,0.5,0.5,96.38001790171597,-279.20775322495587
335,0.5,0.5,101.7126887248523,-252.13927872701785
336,0.5,0.5,99.99009113932823,-286.42054448844345
337,0.5,0.5,91.37086164013775,-254.6956574185962
338,0.5,0.5,100.508676216613,-228.66107113360016
339,0.5,0.5,95.6292244212379,-261.42364202648696
340,0.5,0.5,93.03382155714992,-253.6800195036778
341,0.5,0.5,100.31393414383506,-246.40619903156568
342,0.5,0.5,101.26057243642242,-236.89014078200665
343,0.5,0.5,92.11498298471024,-255.9819917320697
344,0.5,0.5,93.82738357903878,-274.5686068953907
345,0.5,0.5,94.21061202259364,-273.1187600655121
346,0.5,0.5,93.96776176553888,-254.2392095879551
347,0.5,0.5,100.1602809896699,-256.79852610351156
348,0.5,0.5,102.28997213130567,-253.29904923225797
349,0.5,0.5,98.57689553383389,-243.21775608682546
350,0.5,0.5,104.2703536372703,-268.59537214573487
351,0.5,0.5,91.417628286372,-276.78404917372444
352,0.5,0.5,112.41893295621317,-261.0316601907696
353,0.5,0.5,92.30599659329322,-266.873183737292
354,0.5,0.5,98.7516722671029,-241.72973310528533
355,0.5,0.5,104.68985577031172,-248.716317227126
356,0.5,0.5,89.82732923894804,-277.9559829794184
357,0.5,0.5,94.11867990368174,-254.34752777336098
358,0.5,0.5,95.45666307381195,-249.01051630021644
359,0.5,0.5,93.98699635940996,-248.16327163479255
360,0.5,0.5,93.19399101795915,-232.05625926129883
361,0.5,0.5,103.03950907381126,-255.6777071618725
362,0.5,0.5,103.56655930675244,-267.59546511755855
363,0.5,0.5,98.81477536388095,-241.21334614779866
364,0.5,0.5,100.41050392234074,-260.49616049313556
365,0.5,0.5,88.80998941374531,-248.23842255002558
366,0.5,0.5,97.4489028359365,-274.1987154443068
367,0.5,0.5,96.37134135629547,-247.47299964709978
368,0.5,0.5,94.85066710098666,-269.34949504261044
369,0.5,0.5,98.80774389901397,-261.44984069012366
370,0.5,0.5,94.8042302942446,-230.78464946489646
371,0.5,0.5,91.51006942942658,-278.9540567323555
372,0.5,0.5,95.04287263031523,-230.22407593749742
373,0.5,0.5,98.79054288934216,-239.49686343322026
374,0.5,0.5,100.39522873241216,-272.37058222237494
375,0.5,0.5,92.86965652043368,-247.1094804133725
376,0.5,0.5,96.05770279607229,-254.2605804083517
377,0.5,0.5,98.56480660547797,-247.36740464437256
378,0.5,0.5,102.27600326539769,-242.30706915680582
379,0.5,0.5,85.90039154681243,-264.4299858322116
380,0.5,0.5,103.97355465252033,-233.62952947467147
381,0.5,0.5,94.70269402234042,-242.74205430496596
382,0.5,0.5,89.31477053302359,-268.4983468118967
383,0.5,0.5,96.89146396223887,-225.12776201802538
384,0.5,0.5,91.35303853792921,-263.73407042899515
385,0.5,0.5,94.082811476765,-278.23857393900346
386,0.5,0.5,93.46799449696697,-269.9356653175909
387,0.5,0.5,95.4562650096133,-263.02140312828897
388,0.5,0.5,87.76443738071414,-256.4386342504378
389,0.5,0.5,94.23798979820774,-260.5690498112621
390,0.5,0.5,102.72083474805832,-250.74123526630748
391,0.5,0.5,95.78014838556636,-248.9846850064153
392,0.5,0.5,83.90262122470389,-250.9583673258782
393,0.5,0.5,96.29103993307092,-257.7895326118867
394,0.5,0.5,98.76643667919225,-234.3034405895426
395,0.5,0.5,96.57855983908276,-278.5088842582587
396,0.5,0.5,89.90876445005588,-243.06219102175518
397,0.5,0.5,94.45840587723026,-241.06190584043043
398,0.5,0.5,91.05504950405988,-273.2076576642537
399,0.5,0.5,96.35479731161796,-260.64047223338537
400,0.5,0.5,94.60174932204023,-229.8727962504609
401,0.5,0.5,97.24619678077558,-236.8172260778132
402,0.5,0.5,98.96062552629553,-271.29064008164926
403,0.5,0.5,93.35052426972923,-236.00534783347194
404,0.5,0.5,97.70720396597945,-269.4390454819668
405,0.5,0.5,105.06252920050271,-264.32917204182553
406,0.5,0.5,103.13612800317102,-261.24239776489947
407,0.5,0.5,89.03303287400928,-273.00169340209857
408,0.5,0.5,90.87917483140684,-248.27294973660824
409,0.5,0.5,97.128184174304,-230.1282302610112
410,0.5,0.5,100.7975160606302,-245.99027445699264
411,0.5,0.5,99.6664397553092,-278.2978984529256
412,0.5,0.5,95.23816743450568,-252.77220133089978
413,0.5,0.5,83.53336083467102,-279.2278159443921
414,0.5,0.5,101.24460246412046,-257.0771699333542
415,0.5,0.5,95.28269388931945,-271.52021051441
416,0.5,0.5,100.0448756254207,-282.3187524612407
417,0.5,0.5,102.15172352950856,-249.67158799419724
418,0.5,0.5,103.15137480061216,-272.01970649121256
419,0.5,0.5,102.38144132391685,-234.70774347071773
420,0.5,0.5,94.64541918707903,-237.20963976160672
421,0.5,0.5,99.76418239342505,-226.0347616400192
422,0.5,0.5,94.52713676992228,-242.64324173293483
423,0.5,0.5,94.77179427382563,-239.27354372374998
424,0.5,0.5,89.47342120223887,-278.3830018768508
425,0.5,0.5,99.55295042432114,-244.03742301429247
426,0.5,0.5,107.97124661646968,-244.9270042869922
427,0.5,0.5,96.96784921784655,-228.15492886592995
428,0.5,0.5,108.81835834398676,-259.8807243396331
429,0.5,0.5,87.0421911071047,-248.91537596763433
430,0.5,0.5,94.68130106050755,-272.02035701147366
431,0.5,0.5,93.34526513157613,-248.45848436290913
432,0.5,0.5,95.73077553632226,-223.46048683252684
433,0.5,0.5,100.08787803455205,-239.78580165656368
434,0.5,0.5,92.04807425094307,-226.290435542186
435,0.5,0.5,92.70411167850378,-261.8226216577925
436,0.5,0.5,88.9086329886647,-259.56505200769664
437,0.5,0.5,99.71760952548954,-247.27559585618306
438,0.5,0.5,97.88115615805134,-268.9622626450813
439,0.5,0.5,100.67649154066494,-286.3083552133691
440,0.5,0.5,96.81663688135059,-251.76517828557775
441,0.5,0.5,98.15982623581557,-254.09390191388434
442,0.5,0.5,98.76698427508477,-253.35829336508445
443,0.5,0.5,92.94701743892279,-274.5075796041037
444,0.5,0.5,94.8853806732836,-227.1128329224425
445,0.5,0.5,103.42424776403698,-234.0567388809661
446,0.5,0.5,96.5982700344166,-268.5168380771571
447,0.5,0.5,106.8388270532159,-235.92803213290327
448,0.5,0.5,92.4714630705371,-251.34244825826536
449,0.5,0.5,90.25316697136782,-281.94665457343524
450,0.5,0.5,91.11561029344404,-248.23855128122673
451,0.5,0.5,107.28852190739366,-232.75351932865456
452,0.5,0.5,98.42272235733581,-247.77699818671732
453,0.5,0.5,88.17819185653579,-277.9108613742515
454,0.5,0.5,101.42693099174429,-274.41011900900037
455,0.5,0.5,91.26998652689574,-254.574509464359
456,0.5,0.5,97.82916532946402,-260.7581052505504
457,0.5,0.5,99.36698723138227,-273.4113596068965
458,0.5,0.5,100.59569911654603,-255.0864528939281
459,0.5,0.5,89.09106776161912,-281.4175486223294
460,0.5,0.5,105.00624214118315,-265.75570794679965
461,0.5,0.5,97.13333187791406,-242.1795152570923
462,0.5,0.5,95.468185626651,-235.84617411057738
463,0.5,0.5,93.8187829360472,-264.08679790265455
464,0.5,0.5,86.26732655041903,-240.58766764436888
465,0.5,0.5,102.87635430802246,-245.4710505473546
466,0.5,0.5,93.58166344035763,-252.6406614169723
467,0.5,0.5,84.79721284789278,-271.03142123996497
468,0.5,0.5,95.71561423665301,-250.42593498321506
469,0.5,0.5,97.46880644020644,-249.0932607310478
470,0.5,0.5,95.66964573020752,-280.4725780380951
471,0.5,0.5,105.46367384076427,-272.25825850913327
472,0.5,0.5,95.96597501696652,-257.7577504908843
473,0.5,0.5,91.56892970453886,-271.7696687426736
474,0.5,0.5,94.77085392305756,-234.4750807142371
475,0.5,0.5,99.91057088017538,-264.4558079757204
476,0.5,0.5,98.88747418478002,-255.94886356029255
477,0.5,0.5,100.32269541120858,-253.26214788813155
478,0.5,0.5,98.11504923813176,-274.3104169551141
479,0.5,0.5,103.73885285790143,-284.8441611472126
480,0.5,0.5,98.91987184786385,-275.83983431248066
481,0.5,0.5,90.35372013145911,-233.7293689943195
482,0.5,0.5,87.6609280901215,-269.6834127835134
483,0.5,0.5,97.0851945062766,-244.62791367481367
484,0.5,0.5,93.84020065770049,-241.21853471533157
485,0.5,0.5,89.84659624632623,-267.9418523972967
486,0.5,0.5,87.5850598133259,-262.00113970843876
487,0.5,0.5,92.86221856671693,-255.36165653871447
488,0.5,0.5,97.93707868585466,-266.7291097117689
489,0.5,0.5,103.86003853131551,-248.46325330645672
490,0.5,0.5,96.80233790752018,-254.8020130616959
491,0.5,0.5,94.23468398359657,-262.06670763337354
492,0.5,0.5,94.18738961109733,-244.64498733185306
493,0.5,0.5,96.75733402031722,-245.08456927179319
494,0.5,0.5,89.85591769011673,-233.21535941181236
495,0.5,0.5,89.5523905475787,-265.15366609681695
496,0.5,0.5,86.1837747191646,-279.15572709668965
497,0.5,0.5,98.20478374806333,-232.96821511569433
498,0.5,0.5,98.69445655755841,-261.0676558335607
499,0.5,0.5,101.52300767997815,-257.6108307194848
500,0.5,0.5,98.69515324223437,-234.99718508195105
501,0.5,0.5,107.81038798001795,-268.85317815047233
502,0.5,0.5,95.85249254509722,-280.2651893379534
503,0.5,0.5,95.30745928172217,-232.50167299668317
504,0.5,0.5,90.11629947807009,-257.50587184367964
505,0.5,0.5,103.62821854428061,-252.88894274372657
506,0.5,0.5,89.95856028362326,-261.8272773884425
507,0.5,0.5,90.35585889020143,-261.4280795494843
508,0.5,0.5,96.60025915384209,-236.353041175434
509,0.5,0.5,93.70639753752052,-243.52969590190096
510,0.5,0.5,97.42388792953041,-266.2294239675891
511,0.5,0.5,91.21807874265187,-259.2747996349329
512,0.5,0.5,100.93029705566691,-254.01454166728485
513,0.5,0.5,99.88812234842868,-239.75761265300844
514,0.5,0.5,85.76166909476618,-237.62780069573031
