,KG_Factor,KL_Factor,A_G,A_L,StrikePrice,ContractAmount,Utility_G,Utility_L,ThreatPoint_G,ThreatPoint_L,Nash_Product,Gamma,Factor
321,0.0,0.1,0.5,0.1,51.09933490903412,29.99999994288259,94.96250178470471,-274.7989699634063,84.73398740026025,-285.21420605080317,106.53239213732391,0.9999999980960863,Price Bias
322,0.01,-0.1,0.5,0.1,,,,,,,,,Price Bias
323,0.01,-0.05,0.5,0.1,47.473689024123736,28.566469182924532,88.45308636298778,-244.27382609559297,85.67606740441443,-247.09863268809133,7.844541461670937,0.9522156394308178,Price Bias
324,0.01,-0.01,0.5,0.1,48.56924439034047,29.88363262708648,90.27966190699311,-252.5748168494694,85.67606740441443,-257.26258486471653,21.580583064355825,0.9961210875695493,Price Bias
325,0.01,0.0,0.5,0.1,48.831198632185526,29.99999933743333,90.74741972024977,-254.63940858174377,85.67606740441443,-259.8035740497056,26.189302505305232,0.9999999779144443,Price Bias
326,0.01,0.01,0.5,0.1,49.083334576667,29.999999762114882,91.21598661379136,-256.7032746888284,85.67606740441443,-262.3445824799462,31.252389398021315,0.9999999920704961,Price Bias
327,0.01,0.05,0.5,0.1,50.09192623836385,29.99999991366855,93.09034341950694,-264.95882998145606,85.67606740441443,-272.50879784570475,55.97754565061826,0.9999999971222849,Price Bias
328,0.01,0.1,0.5,0.1,51.35274279477304,29.999999940369957,95.43343250992213,-275.2785010151021,85.67606740441443,-285.21420605080317,96.9463016139667,0.9999999980123319,Price Bias
329,0.05,-0.1,0.5,0.1,,,,,,,,,Price Bias
330,0.05,-0.05,0.5,0.1,48.35350117174277,24.8236553504381,90.51779407274196,-246.0106392546818,89.44436975736406,-247.09863268809133,1.1678786063932896,0.8274551783479366,Price Bias
331,0.05,-0.01,0.5,0.1,49.49403461028379,28.541193132323503,92.21331067585032,-254.44598584193608,89.44436975736406,-257.26258486471653,7.798996285145221,0.9513731044107835,Price Bias
332,0.05,0.0,0.5,0.1,49.759737675638796,28.799830301293564,92.66228791452662,-256.52889910546384,89.44436975736406,-259.8035740497056,10.537635961880913,0.9599943433764522,Price Bias
333,0.05,0.01,0.5,0.1,50.03800252736315,29.225619076131164,93.11683615998348,-258.6062360918216,89.44436975736406,-262.3445824799462,13.728951511741348,0.9741873025377055,Price Bias
334,0.05,0.05,0.5,0.1,51.10578814216635,29.999999760859485,94.97449444319388,-266.87746382192665,89.44436975736406,-272.50879784570475,31.141979299048604,0.9999999920286495,Price Bias
335,0.05,0.1,0.5,0.1,52.36660436332505,29.99999992238477,97.31758288933216,-277.1970893262573,89.44436975736406,-285.21420605080317,63.120468676215644,0.9999999974128256,Price Bias
336,0.1,-0.1,0.5,0.1,,,,,,,,,Price Bias
337,0.1,-0.05,0.5,0.1,,,,,,,,,Price Bias
338,0.1,-0.01,0.5,0.1,,,,,,,,,Price Bias
339,0.1,0.0,0.5,0.1,50.87357730861902,24.684877614327647,95.22472773670641,-258.718696051298,94.15407974046815,-259.8035740497056,1.1615224551580672,0.8228292538109215,Price Bias
340,0.1,0.01,0.5,0.1,51.179594825540285,26.50062442994448,95.62267784421769,-260.85426460809924,94.15407974046815,-262.3445824799462,2.1886780005785123,0.883354147664816,Price Bias
341,0.1,0.05,0.5,0.1,52.284486368713374,28.75636681772836,97.36159148685732,-269.24471336293146,94.15407974046815,-272.50879784570475,10.469589319701939,0.9585455605909453,Price Bias
342,0.1,0.1,0.5,0.1,53.63371213288465,29.99999975921032,99.6723635430605,-279.5949296889428,94.15407974046815,-285.21420605080317,31.00876172994424,0.9999999919736773,Price Bias
343,-0.1,-0.1,0.5,0.1,48.6204744482891,29.999999763847754,81.15343564296576,-254.78773683150573,76.23769261773694,-259.8035740497056,24.656566821049246,0.9999999921282585,Production Bias
344,-0.1,-0.05,0.5,0.1,48.61905626077904,29.999999764097794,81.15106851696301,-254.51157657768172,76.23769261773694,-259.8035740497056,26.00157283780748,0.9999999921365931,Production Bias
345,-0.1,-0.01,0.5,0.1,48.617993077625286,29.999999762875696,81.14929393621651,-254.2906353259672,76.23769261773694,-259.8035740497056,27.077357104210673,0.9999999920958565,Production Bias
346,-0.1,0.0,0.5,0.1,48.61772947671853,29.999999763031045,81.14885395449707,-254.23543915674793,76.23769261773694,-259.8035740497056,27.346008804158803,0.9999999921010349,Production Bias
347,-0.1,0.01,0.5,0.1,48.617471098895436,29.999999763115895,81.14842269074254,-254.18024299224362,76.23769261773694,-259.8035740497056,27.614660934344982,0.9999999921038631,Production Bias
348,-0.1,0.05,0.5,0.1,48.61627397748266,29.999999420315188,81.14642459170479,-253.95943785034032,76.23769261773694,-259.8035740497056,28.68729822204735,0.9999999806771729,Production Bias
349,-0.1,0.1,0.5,0.1,48.61465657364026,29.999999729317455,81.14372491273093,-253.68460591539358,76.23769261773694,-259.8035740497056,30.019855278974006,0.9999999909772485,Production Bias
350,-0.05,-0.1,0.5,0.1,48.599476878185406,29.999999763485338,85.7175891941268,-254.75197571730664,80.48610178001532,-259.8035740497056,26.427373097091834,0.999999992116178,Production Bias
351,-0.05,-0.05,0.5,0.1,48.59805869069073,29.999999763747955,85.71508785827919,-254.47382836300284,80.48610178001532,-259.8035740497056,27.869165996455756,0.9999999921249318,Production Bias
352,-0.05,-0.01,0.5,0.1,48.596995507805964,29.999999762531445,85.713212663908,-254.25129691319,80.48610178001532,-259.8035740497056,29.022368250669235,0.9999999920843815,Production Bias
353,-0.05,0.0,0.5,0.1,48.59673190667424,29.99999976270949,85.71274773597285,-254.19570332344503,80.48610178001532,-259.8035740497056,29.310354852942545,0.9999999920903163,Production Bias
354,-0.05,0.01,0.5,0.1,48.59647352887231,29.999999762769132,85.71229202072874,-254.1401097388858,80.48610178001532,-259.8035740497056,29.598341909835302,0.9999999920923044,Production Bias
355,-0.05,0.05,0.5,0.1,48.5952763040271,29.99999975542485,85.7101804099097,-253.91771147725706,80.48610178001532,-259.8035740497056,30.748208883223672,0.999999991847495,Production Bias
356,-0.05,0.1,0.5,0.1,48.59365900938457,29.999999709577565,85.70732790363428,-253.6408935394961,80.48610178001532,-259.8035740497056,32.17674847142341,0.9999999903192522,Production Bias
357,-0.01,-0.1,0.5,0.1,48.58415770786019,29.999999763247136,89.36877096625,-254.72588552702223,83.88454697223986,-259.8035740497056,27.847181230210122,0.9999999921082379,Production Bias
358,-0.01,-0.05,0.5,0.1,48.582739520380656,29.999999763522723,89.3661622625333,-254.4462884463728,83.88454697223986,-259.8035740497056,29.366578677698104,0.9999999921174241,Production Bias
359,-0.01,-0.01,0.5,0.1,48.58167633771596,29.99999976230222,89.36420657730902,-254.22259683781644,83.88454697223986,-259.8035740497056,30.581855384800626,0.9999999920767407,Production Bias
360,-0.01,0.0,0.5,0.1,48.58141273644834,29.999999762482357,89.36372169245361,-254.16671330254408,83.88454697223986,-259.8035740497056,30.885344907212666,0.9999999920827453,Production Bias
361,-0.01,0.01,0.5,0.1,48.581154358592144,29.99999976256435,89.36324641588439,-254.11082977260475,83.88454697223986,-259.8035740497056,31.188834903763127,0.9999999920854783,Production Bias
362,-0.01,0.05,0.5,0.1,48.57995724043622,29.99999942285046,89.36104440645016,-253.88726969315962,83.88454697223986,-259.8035740497056,32.40062562863136,0.9999999807616821,Production Bias
363,-0.01,0.1,0.5,0.1,48.57833984355325,29.99999969488168,89.35806922808732,-253.6090023579717,83.88454697223986,-259.8035740497056,33.90612602014828,0.9999999898293893,Production Bias
364,0.0,-0.1,0.5,0.1,48.580476967175976,29.99999976319166,90.28148097426603,-254.71961683081983,84.73398740026025,-259.8035740497056,28.203220002289218,0.9999999921063887,Production Bias
365,0.0,-0.05,0.5,0.1,48.57905877969906,29.999999763471095,90.27884542858014,-254.4396714240758,84.73398740026025,-259.8035740497056,29.742078536849583,0.9999999921157032,Production Bias
366,0.0,-0.01,0.5,0.1,48.57799559709194,29.999999762248656,90.27686962065272,-254.21570106391204,84.73398740026025,-259.8035740497056,30.97292182276663,0.9999999920749552,Production Bias
367,0.0,0.0,0.5,0.1,48.57773199578347,29.99999976243267,90.27637974655079,-254.1597478633431,84.73398740026025,-259.8035740497056,31.280299059089668,0.9999999920810889,Production Bias
368,0.0,0.01,0.5,0.1,48.57747361792128,29.999999762516822,90.27589957966349,-254.10379466817253,84.73398740026025,-259.8035740497056,31.587676774429706,0.9999999920838941,Production Bias
369,0.0,0.05,0.5,0.1,48.57627650576788,29.99999940490048,90.27367492653013,-253.87995538762914,84.73398740026025,-259.8035740497056,32.814996412684586,0.9999999801633492,Production Bias
370,0.0,0.1,0.5,0.1,48.57465910400185,29.99999969121164,90.27066912433793,-253.6013398563727,84.73398740026025,-259.8035740497056,34.33979670667602,0.9999999897070547,Production Bias
371,0.01,-0.1,0.5,0.1,48.576867526030334,29.99999976313854,91.1941855036863,-254.7134695653794,85.58341687108688,-259.8035740497056,28.559398577311175,0.999999992104618,Production Bias
372,0.01,-0.05,0.5,0.1,48.57544933855805,29.999999763421464,91.19152311603509,-254.43318257996083,85.58341687108688,-259.8035740497056,30.11772593929231,0.9999999921140488,Production Bias
373,0.01,-0.01,0.5,0.1,48.57438615600623,29.999999762197785,91.18952718540231,-254.20893886787826,85.58341687108688,-259.8035740497056,31.364141997674327,0.9999999920732595,Production Bias
374,0.01,0.0,0.5,0.1,48.57412255465678,29.999999762385706,91.18903232205207,-254.1529173514957,85.58341687108688,-259.8035740497056,31.675408495585515,0.9999999920795235,Production Bias
375,0.01,0.01,0.5,0.1,48.573864176790174,29.9999997624711,91.18854726484955,-254.09689584058032,85.58341687108688,-259.8035740497056,31.98667547739131,0.99999999208237,Production Bias
376,0.01,0.05,0.5,0.1,48.57266695342589,29.999999754864785,91.18629969797797,-253.8727824636974,85.58341687108688,-259.8035740497056,33.22953032711558,0.9999999918288262,Production Bias
377,0.01,0.1,0.5,0.1,48.57104966403833,29.999999687395498,91.1832635421598,-253.59382578510048,85.58341687108688,-259.8035740497056,34.773638147749956,0.9999999895798499,Production Bias
378,0.05,-0.1,0.5,0.1,48.5631072291991,29.999999762952598,94.84496041804965,-254.69003430386462,88.98104834776683,-259.8035740497056,29.98534743750797,0.9999999920984199,Production Bias
379,0.05,-0.05,0.5,0.1,48.56168904174353,29.999999763249317,94.84219066253547,-254.40844511575878,88.98104834776683,-259.8035740497056,31.621618488388435,0.9999999921083106,Production Bias
380,0.05,-0.01,0.5,0.1,48.560625859418,29.99999976201499,94.84011424111303,-254.1831593023417,88.98104834776683,-259.8035740497056,32.93038035273995,0.9999999920671664,Production Bias
381,0.05,0.0,0.5,0.1,48.560362257904295,29.999999762226846,94.83959942075202,-254.12687734510533,88.98104834776683,-259.8035740497056,33.25721756974753,0.9999999920742282,Production Bias
382,0.05,0.01,0.5,0.1,48.56010388001346,29.999999762318197,94.83909480227393,-254.07059539360094,88.98104834776683,-259.8035740497056,33.58405529015891,0.9999999920772732,Production Bias
383,0.05,0.05,0.5,0.1,48.558906657624696,29.999999754518267,94.83675659820338,-253.84543817913573,88.98104834776683,-259.8035740497056,34.88910537451806,0.9999999918172756,Production Bias
384,0.05,0.1,0.5,0.1,48.557289372162444,29.999999671233038,94.83359801127037,-253.56517984177336,88.98104834776683,-259.8035740497056,36.510511922436365,0.9999999890411012,Production Bias
385,0.1,-0.1,0.5,0.1,48.54716764501478,29.999999762773278,99.40808076735138,-254.66288748221854,93.22739110634907,-259.8035740497056,31.77298831812082,0.9999999920924426,Production Bias
386,0.1,-0.05,0.5,0.1,48.545749457590716,29.999999763081835,99.40517680203428,-254.3797898550647,93.22739110634907,-259.8035740497056,33.50697641413613,0.9999999921027278,Production Bias
387,0.1,-0.01,0.5,0.1,48.54468627555883,29.999999761850717,99.40299976719274,-254.1532968975451,93.22739110634907,-259.8035740497056,34.89390051704962,0.9999999920616905,Production Bias
388,0.1,0.0,0.5,0.1,48.544422673822105,29.999999762065386,99.40246000050072,-254.09671325207162,93.22739110634907,-259.8035740497056,35.240258594723144,0.9999999920688462,Production Bias
389,0.1,0.01,0.5,0.1,48.54416429590804,29.999999762178437,99.40193093043527,-254.0401296127001,93.22739110634907,-259.8035740497056,35.58661720019862,0.9999999920726146,Production Bias
390,0.1,0.05,0.5,0.1,48.54296707473652,29.999999754110014,99.39947943007675,-253.81376324303284,93.22739110634907,-259.8035740497056,36.96964134120292,0.9999999918036672,Production Bias
391,0.1,0.1,0.5,0.1,48.54134979382217,29.999999652949597,99.3961678043452,-253.53199709662434,93.22739110634907,-259.8035740497056,38.68795776785732,0.9999999884316533,Production Bias
392,-0.1,-0.1,0.5,0.5,45.75093612563088,30.0,85.02309005140185,-247.4274630508479,75.30222026661225,-257.32008338875505,96.16487413515665,1.0,Price Bias
393,-0.1,-0.05,0.5,0.5,47.01232623850575,29.99999988121448,87.36724503049393,-257.7624350773392,75.30222026661225,-270.04062529448015,148.1366690254553,0.9999999960404827,Price Bias
394,-0.1,-0.01,0.5,0.5,48.02143740140495,29.999999952850942,89.24256730083823,-266.03041088215195,75.30222026661225,-280.2170588190602,197.76679549288676,0.9999999984283647,Price Bias
395,-0.1,0.0,0.5,0.5,48.27371684150382,29.999999953703806,89.71140093229093,-268.0974079593216,75.30222026661225,-282.76117290436883,211.29283833223175,0.9999999984567935,Price Bias
396,-0.1,0.01,0.5,0.5,48.52602172387727,29.999999954475175,90.18028184542901,-270.1644531535667,75.30222026661225,-285.30538321593554,225.2676898284816,0.9999999984825059,Price Bias
397,-0.1,0.05,0.5,0.5,49.53548145049542,29.999999956942315,92.05625187805029,-278.4330881974213,75.30222026661225,-295.483132686182,285.65698434112176,0.9999999985647439,Price Bias
398,-0.1,0.1,0.5,0.5,50.798496398545396,29.999999959038803,94.40342644177016,-288.77176114300613,75.30222026661225,-308.2060145134918,371.21768048990475,0.9999999986346267,Price Bias
399,-0.05,-0.1,0.5,0.5,47.02048548494539,29.999999905183312,87.3824081106143,-249.82846640934193,80.02085707559282,-257.32008338875505,55.149920728783265,0.9999999968394437,Price Bias
400,-0.05,-0.05,0.5,0.5,48.28187509215858,30.0,89.72656215249253,-260.16343741072484,80.02085707559282,-270.04062529448015,95.86507258885632,1.0,Price Bias
401,-0.05,-0.01,0.5,0.5,49.29098688463941,29.999999927161554,91.60188558521278,-268.43141445873465,80.02085707559282,-280.2170588190602,136.4898833411718,0.9999999975720518,Price Bias
402,-0.05,0.0,0.5,0.5,49.543266388619166,29.99999992143561,92.07071933437861,-270.4984116597673,80.02085707559282,-282.76117290436883,147.7645839098248,0.999999997381187,Price Bias
403,-0.05,0.01,0.5,0.5,49.79557130331163,29.999999920533558,92.53960030685153,-272.5654569163879,80.02085707559282,-285.30538321593554,159.4878661291966,0.9999999973511186,Price Bias
404,-0.05,0.05,0.5,0.5,50.805030690824026,29.99999995369624,94.4155697118614,-280.8340913068162,80.02085707559282,-295.483132686182,210.86874105277775,0.9999999984565413,Price Bias
405,-0.05,0.1,0.5,0.5,52.06750052699567,29.999999956947896,96.76173124488291,-291.17135319291657,80.02085707559282,-308.2060145134918,285.17512168422337,0.9999999985649298,Price Bias
406,-0.01,-0.1,0.5,0.5,48.03506903764065,29.99999963118582,89.26790025705581,-251.7472721087541,83.7918416377191,-257.32008338875505,30.517041243786124,0.9999999877061939,Price Bias
407,-0.01,-0.05,0.5,0.5,49.29645861273422,29.999999915858663,91.61205420068858,-262.082243029889,83.7918416377191,-270.04062529448015,62.236240966469055,0.9999999971952888,Price Bias
408,-0.01,-0.01,0.5,0.5,50.30557028160488,30.0,93.48737740349432,-270.3502197958353,83.7918416377191,-280.2170588190602,95.66429064482348,1.0,Price Bias
409,-0.01,0.0,0.5,0.5,50.55784972933753,30.0,93.95621104973472,-272.41721688709976,83.7918416377191,-282.76117290436883,105.13979014116471,1.0,Price Bias
410,-0.01,0.01,0.5,0.5,50.8101546207272,30.0,94.42509198021725,-274.4842620980415,83.7918416377191,-285.30538321593554,115.06368983306082,1.0,Price Bias
411,-0.01,0.05,0.5,0.5,51.81961437475439,29.99999992480905,96.30106205873443,-282.7528972227832,83.7918416377191,-295.483132686182,159.24532142308178,0.999999997493635,Price Bias
412,-0.01,0.1,0.5,0.5,53.0820833793575,29.999999954469022,98.64722204854533,-293.08993300027186,83.7918416377191,-308.2060145134918,224.5551411999404,0.9999999984823007,Price Bias
413,0.0,-0.1,0.5,0.5,48.28431700710548,29.94826270691557,89.73902496939797,-252.2266208525523,84.73398740026025,-257.32008338875505,25.492971350690365,0.9982754235638523,Price Bias
414,0.0,-0.05,0.5,0.5,49.54994297141356,29.999999904842834,92.08312704372565,-262.56163895725575,84.73398740026025,-270.04062529448015,54.96411498383196,0.9999999968280945,Price Bias
415,0.0,-0.01,0.5,0.5,50.559054629049854,30.0,93.95845022351824,-270.82961570073707,84.73398740026025,-280.2170588190602,86.59412005042071,1.0,Price Bias
416,0.0,0.0,0.5,0.5,50.81133405384369,30.0,94.42728382712934,-272.8966127486191,84.73398740026025,-282.76117290436883,95.62010571036438,1.0,Price Bias
417,0.0,0.01,0.5,0.5,51.063638943286946,30.0,94.8961647539947,-274.96365795587974,84.73398740026025,-285.30538321593554,105.09444623628252,1.0,Price Bias
418,0.0,0.05,0.5,0.5,52.07309866124556,29.999999928365657,96.77213476694449,-283.23229300981706,84.73398740026025,-295.483132686182,147.47741338970334,0.9999999976121886,Price Bias
419,0.0,0.1,0.5,0.5,53.33510716164154,29.999999953678156,99.11743895938542,-293.56843449330756,84.73398740026025,-308.2060145134918,210.53892316313883,0.9999999984559386,Price Bias
420,0.01,-0.1,0.5,0.5,48.511515442245695,29.610063784340202,90.2135411660793,-252.7027842125086,85.67606740441443,-257.32008338875505,20.95087386197514,0.9870021261446734,Price Bias
421,0.01,-0.05,0.5,0.5,49.80340963882056,29.999999888214496,92.55416701032681,-263.04100142731215,85.67606740441443,-270.04062529448015,48.14411016230311,0.9999999962738165,Price Bias
422,0.01,-0.01,0.5,0.5,50.812521292527016,29.99999992942943,94.42949018179567,-271.3089781810271,85.67606740441443,-280.2170588190602,77.97619595970767,0.9999999976476476,Price Bias
423,0.01,0.0,0.5,0.5,51.06480071614526,30.0,94.89832378125656,-273.37597520693765,85.67606740441443,-282.76117290436883,86.55269931305888,1.0,Price Bias
424,0.01,0.01,0.5,0.5,51.317105580893895,30.0,95.3672046622297,-275.44302036749514,85.67606740441443,-285.30538321593554,95.57751205061388,1.0,Price Bias
425,0.01,0.05,0.5,0.5,52.3265652682686,29.999999931577268,97.24317461967118,-283.71165536124397,85.67606740441443,-295.483132686182,136.16194029952183,0.9999999977192423,Price Bias
426,0.01,0.1,0.5,0.5,53.58857508151549,29.999999847885835,99.58848123604872,-294.04779937721406,85.67606740441443,-308.2060145134918,196.97494809320477,0.9999999949295278,Price Bias
427,0.05,-0.1,0.5,0.5,49.43884268187057,28.072378808184908,92.16049200328584,-254.55998497458265,89.44436975736406,-257.32008338875505,7.496764703667097,0.9357459602728303,Price Bias
428,0.05,-0.05,0.5,0.5,50.81292480273102,29.946718459779113,94.4383916653308,-264.9583749816044,89.44436975736406,-270.04062529448015,25.380869404272424,0.9982239486593038,Price Bias
429,0.05,-0.01,0.5,0.5,51.8263832067728,29.99999988778042,96.31364120705848,-273.2264190639086,89.44436975736406,-280.2170588190602,48.02060208516144,0.9999999962593473,Price Bias
430,0.05,0.0,0.5,0.5,52.07866262651872,29.999999904491055,96.78247479828852,-275.2934161001441,89.44436975736406,-282.76117290436883,54.79918384947946,0.9999999968163685,Price Bias
431,0.05,0.01,0.5,0.5,52.330967487035,29.999999915557904,97.25135566925107,-277.36046125146635,89.44436975736406,-285.30538321593554,62.025893847652625,0.9999999971852634,Price Bias
432,0.05,0.05,0.5,0.5,53.340427053433544,30.0,99.1273254014051,-285.6290959698932,89.44436975736406,-295.483132686182,95.41620043857593,1.0,Price Bias
433,0.05,0.1,0.5,0.5,54.602435403743605,29.999999933877437,101.47262931107957,-295.9652372015271,89.44436975736406,-308.2060145134918,147.23524664754393,0.9999999977959145,Price Bias
434,0.1,-0.1,0.5,0.5,,,,,,,,,Price Bias
435,0.1,-0.05,0.5,0.5,51.96306442831326,27.99672566229372,96.86278562909152,-267.28805951464926,94.15407974046815,-270.04062529448015,7.455891136651108,0.933224188743124,Price Bias
436,0.1,-0.01,0.5,0.5,53.06058388987744,29.5757031252658,98.67248949704268,-275.6191722688626,94.15407974046815,-280.2170588190602,20.77513544803557,0.9858567708421934,Price Bias
437,0.1,0.0,0.5,0.5,53.341359101997234,29.945239774443557,99.13742594414346,-277.6897887652581,94.15407974046815,-282.76117290436883,25.272462897016798,0.9981746591481185,Price Bias
438,0.1,0.01,0.5,0.5,53.59811516461217,29.999999610911424,99.60621050790846,-279.7569225118708,94.15407974046815,-285.30538321593554,30.250933316564797,0.9999999870303807,Price Bias
439,0.1,0.05,0.5,0.5,54.60757472896251,29.99999990412953,101.48218019509355,-288.025557204228,94.15407974046815,-295.483132686182,54.649862279710305,0.9999999968043177,Price Bias
440,0.1,0.1,0.5,0.5,55.869582924775564,30.0,103.82748381592714,-298.3616980957893,94.15407974046815,-308.2060145134918,95.22805055511164,1.0,Price Bias
441,-0.1,-0.1,0.5,0.5,50.86531827817819,30.0,84.90035070112084,-273.92874547869656,76.23769261773694,-282.76117290436883,76.51229883490164,1.0,Production Bias
442,-0.1,-0.05,0.5,0.5,50.858166049857296,30.0,84.8884127694752,-273.45044415022903,76.23769261773694,-282.76117290436883,80.544508860806,1.0,Production Bias
443,-0.1,-0.01,0.5,0.5,50.852658500289124,30.0,84.87922000502056,-273.0677378084538,76.23769261773694,-282.76117290436883,83.76608485820609,1.0,Production Bias
444,-0.1,0.0,0.5,0.5,50.851331534155385,30.0,84.87700513850766,-272.9722569785729,76.23769261773694,-282.76117290436883,84.5695039225008,1.0,Production Bias
445,-0.1,0.01,0.5,0.5,50.850030865577075,30.0,84.87483416578631,-272.8767761501541,76.23769261773694,-282.76117290436883,85.3729338832323,1.0,Production Bias
446,-0.1,0.05,0.5,0.5,50.84316421837854,29.99999993666308,84.86337290319639,-272.49474884111925,76.23769261773694,-282.76117290436883,88.5548916445385,0.9999999978887694,Production Bias
447,-0.1,0.1,0.5,0.5,50.83500294349887,30.0,84.84975075142978,-272.02263390461843,76.23769261773694,-282.76117290436883,92.48092213677825,1.0,Production Bias
448,-0.05,-0.1,0.5,0.5,50.84432070846964,30.0,89.67694456340195,-273.89301114438985,80.48610178001532,-282.76117290436883,81.50588051360815,1.0,Production Bias
449,-0.05,-0.05,0.5,0.5,50.83716848018573,30.0,89.66432978223497,-273.4127227155023,80.48610178001532,-282.76117290436883,85.80220730081047,1.0,Production Bias
450,-0.05,-0.01,0.5,0.5,50.831660930785745,30.0,89.65461581230991,-273.0284241026561,80.48610178001532,-282.76117290436883,89.23484396130145,1.0,Production Bias
451,-0.05,0.0,0.5,0.5,50.83033396454747,30.0,89.65227536845838,-272.9325458524841,80.48610178001532,-282.76117290436883,90.0909016936427,1.0,Production Bias
452,-0.05,0.01,0.5,0.5,50.829033295937975,30.0,89.6499813071913,-272.83666760391037,80.48610178001532,-282.76117290436883,90.9469709402208,1.0,Production Bias
453,-0.05,0.05,0.5,0.5,50.82216664985806,29.999999936452937,89.63787022294385,-272.45303476681306,80.48610178001532,-282.76117290436883,94.33769331263098,0.9999999978817646,Production Bias
454,-0.05,0.1,0.5,0.5,50.814005404116806,30.0,89.62347578203187,-271.9789325980429,80.48610178001532,-282.76117290436883,98.52136225851774,1.0,Production Bias
455,-0.01,-0.1,0.5,0.5,50.82900153824427,30.0,93.49807858407894,-273.8669404915604,83.88454697223986,-282.76117290436883,85.50498446357766,1.0,Production Bias
456,-0.01,-0.05,0.5,0.5,50.821849309990355,30.0,93.48492232330071,-273.3852023363521,83.88454697223986,-282.76117290436883,90.01283673345975,1.0,Production Bias
457,-0.01,-0.01,0.5,0.5,50.81634176074377,30.0,93.47479138905686,-272.9997420523837,83.88454697223986,-282.76117290436883,93.61450772839584,1.0,Production Bias
458,-0.01,0.0,0.5,0.5,50.81501479441738,30.0,93.47235048331194,-272.90357385677356,83.88454697223986,-282.76117290436883,94.51272275927475,1.0,Production Bias
459,-0.01,0.01,0.5,0.5,50.81371412578469,30.0,93.46995795120723,-272.8074056628824,83.88454697223986,-282.76117290436883,95.41094979862997,1.0,Production Bias
460,-0.01,0.05,0.5,0.5,50.806847480681625,29.99999993629968,93.45732700993754,-272.42260148303995,83.88454697223986,-282.76117290436883,98.96887012040885,0.999999997876656,Production Bias
461,-0.01,0.1,0.5,0.5,50.798686271641195,30.0,93.44231476631009,-271.94704952390697,83.88454697223986,-282.76117290436883,103.3588801668803,1.0,Production Bias
462,0.0,-0.1,0.5,0.5,50.825320805113584,30.0,94.45327666822624,-273.86067650244115,84.73398740026025,-282.76117290436883,86.50649915882563,1.0,Production Bias
463,0.0,-0.05,0.5,0.5,50.81816857104652,30.0,94.43998502672883,-273.37859001140276,84.73398740026025,-282.76117290436883,91.06732728927345,1.0,Production Bias
464,0.0,-0.01,0.5,0.5,50.81266102018178,30.0,94.42974984833052,-272.99285060946943,84.73398740026025,-282.76117290436883,94.71133248753326,1.0,Production Bias
465,0.0,0.0,0.5,0.5,50.81133405384369,30.0,94.42728382712934,-272.8966127486191,84.73398740026025,-282.76117290436883,95.62010571036438,1.0,Production Bias
466,0.0,0.01,0.5,0.5,50.81003338520957,30.0,94.4248666773228,-272.80037488950694,84.73398740026025,-282.76117290436883,96.52889106523091,1.0,Production Bias
467,0.0,0.05,0.5,0.5,50.803166740337396,29.999999936262654,94.41210577179609,-272.41528927086324,84.73398740026025,-282.76117290436883,100.12868646320251,0.9999999978754218,Production Bias
468,0.0,0.1,0.5,0.5,50.79500551706881,30.0,94.39693903486528,-271.9393889222969,84.73398740026025,-282.76117290436883,104.57037521890433,1.0,Production Bias
469,0.01,-0.1,0.5,0.5,50.821711364450124,30.0,95.40846926078859,-273.85453384111804,85.58341687108688,-282.76117290436883,87.5081954126028,1.0,Production Bias
470,0.01,-0.05,0.5,0.5,50.81455913579316,30.0,95.3950422594216,-273.37210578115895,85.58341687108688,-282.76117290436883,92.12200935886491,1.0,Production Bias
471,0.01,-0.01,0.5,0.5,50.80905158628915,30.0,95.38470284239986,-272.9860926738842,85.58341687108688,-282.76117290436883,95.80835673150816,1.0,Production Bias
472,0.01,0.0,0.5,0.5,50.80772461972166,30.0,95.38221170533333,-272.88978649700016,85.58341687108688,-282.76117290436883,96.7276901353748,1.0,Production Bias
473,0.01,0.01,0.5,0.5,50.806423950901475,30.0,95.37976993747827,-272.79348032192854,85.58341687108688,-282.76117290436883,97.64703579483567,1.0,Production Bias
474,0.01,0.05,0.5,0.5,50.799557299405095,29.999999936226594,95.36687905483413,-272.4081187031328,85.58341687108688,-282.76117290436883,101.2887142640783,0.9999999978742198,Production Bias
475,0.01,0.1,0.5,0.5,50.79139610493396,30.0,95.35155790483407,-271.9318768027389,85.58341687108688,-282.76117290436883,105.78209161692993,1.0,Production Bias
476,0.05,-0.1,0.5,0.5,50.80795108736875,30.0,99.22919646270984,-273.831116162396,88.98104834776683,-282.76117290436883,91.51654416658327,1.0,Production Bias
477,0.05,-0.05,0.5,0.5,50.80079885877181,30.0,99.21522798176537,-273.34738590168706,88.98104834776683,-282.76117290436883,96.34238722164592,1.0,Production Bias
478,0.05,-0.01,0.5,0.5,50.79529130917353,30.0,99.20447159995072,-272.960329335602,88.98104834776683,-282.76117290436883,100.19817203194769,1.0,Production Bias
479,0.05,0.0,0.5,0.5,50.79396434217846,30.0,99.20188000029287,-272.86376271773725,88.98104834776683,-282.76117290436883,101.15976331355785,1.0,Production Bias
480,0.05,0.01,0.5,0.5,50.79266367303135,30.0,99.19933976098842,-272.7671961018608,88.98104834776683,-282.76117290436883,102.12136734500359,1.0,Production Bias
