,A_G,A_L,tau_G,tau_L,Revenue_G,Revenue_L,CR_L_Revenue,CR_G_Revenue
184,0.5,0.5,1.0,0.0,120.26361100436831,-268.53495150875244,-177.6637967289204,29.392456224536303
185,0.5,0.5,1.0,0.0,105.33622239793038,-268.8997662306506,-178.02861145081854,14.465067618098374
186,0.5,0.5,1.0,0.0,104.96667119748476,-274.60990178127025,-183.73874700143824,14.095516417652718
187,0.5,0.5,1.0,0.0,123.79471518032356,-273.42723908379486,-182.55608430396285,32.92356040049155
188,0.5,0.5,1.0,0.0,108.56719782422024,-270.13650881891385,-179.26535403908187,17.696043044388247
189,0.5,0.5,1.0,0.0,101.27336446005043,-276.2960850010478,-185.42493022121576,10.402209680218405
190,0.5,0.5,1.0,0.0,113.45619839146157,-274.32284727239346,-183.45169249256145,22.58504361162956
191,0.5,0.5,1.0,0.0,118.46757485914394,-273.89118970029847,-183.02003492046646,27.596420079311926
192,0.5,0.5,1.0,0.0,87.54937178022021,-269.52841486322404,-178.65726008339206,-3.3217829996117842
193,0.5,0.5,1.0,0.0,107.2356775990938,-263.0750272256115,-172.20387244577947,16.364522819261794
194,0.5,0.5,1.0,0.0,117.2460209494169,-271.76956418058137,-180.89840940074936,26.374866169584877
195,0.5,0.5,1.0,0.0,108.04656657563032,-277.2221040029099,-186.3509492230778,17.175411795798297
196,0.5,0.5,1.0,0.0,106.9637520056357,-272.5046167018164,-181.6334619219844,16.092597225803658
197,0.5,0.5,1.0,0.0,106.04049661316559,-275.45371249086105,-184.58255771102904,15.169341833333576
198,0.5,0.5,1.0,0.0,112.9731246990894,-277.6234472631045,-186.75229248327247,22.101969919257385
199,0.5,0.5,1.0,0.0,96.39759509476191,-270.1976992875779,-179.3265445077459,5.5264403149299
200,0.5,0.5,1.0,0.0,106.95665909158348,-269.2570919959363,-178.3859372161043,16.085504311751464
201,0.5,0.5,1.0,0.0,108.64282221779938,-267.75774466100575,-176.88658988117373,17.771667437967352
202,0.5,0.5,1.0,0.0,98.71316050113043,-275.1489692248487,-184.2778144450167,7.84200572129842
203,0.5,0.5,1.0,0.0,114.8497498211189,-267.982188056006,-177.111033276174,23.97859504128688
204,0.5,0.5,1.0,0.0,106.89302690433394,-270.7629164976173,-179.8917617177853,16.02187212450191
205,0.5,0.5,1.0,0.0,102.5243576124262,-270.9418217845455,-180.07066700471347,11.653202832594175
206,0.5,0.5,1.0,0.0,107.58720979240144,-274.49491028714124,-183.62375550730923,16.716055012569413
207,0.5,0.5,1.0,0.0,108.78395483710959,-268.6074566625503,-177.7363018827183,17.91280005727758
208,0.5,0.5,1.0,0.0,118.26317398678934,-267.98326752799954,-177.11211274816753,27.392019206957343
209,0.5,0.5,1.0,0.0,98.65920526294961,-270.67547810327716,-179.8043233234451,7.788050483117587
210,0.5,0.5,1.0,0.0,93.15401584221178,-267.3580787224474,-176.48692394261536,2.282861062379766
211,0.5,0.5,1.0,0.0,100.65377015385899,-277.9410757710039,-187.0699209911719,9.782615374026975
212,0.5,0.5,1.0,0.0,102.50081256403088,-272.67083377949047,-181.79967899965845,11.62965778419887
213,0.5,0.5,1.0,0.0,111.2645018616782,-265.23032183883214,-174.35916705900013,20.393347081846187
214,0.5,0.5,1.0,0.0,113.40784126677184,-268.62193442001745,-177.75077964018544,22.53668648693983
215,0.5,0.5,1.0,0.0,100.87401154430563,-281.36813505265604,-190.496980272824,10.00285676447362
216,0.5,0.5,1.0,0.0,104.03173477081597,-274.201658030678,-183.33050325084602,13.160579990983962
217,0.5,0.5,1.0,0.0,106.72456261896733,-267.37756529671816,-176.50641051688615,15.853407839135315
218,0.5,0.5,1.0,0.0,104.55980547180843,-273.67056015658034,-182.79940537674833,13.688650691976392
219,0.5,0.5,1.0,0.0,111.66170743732417,-271.97824001399,-181.107085234158,20.790552657492157
220,0.5,0.5,1.0,0.0,112.45374061437954,-270.63823741594126,-179.7670826361092,21.582585834547515
221,0.5,0.5,1.0,0.0,111.06035531320632,-267.94913178547944,-177.07797700564743,20.189200533374304
222,0.5,0.5,1.0,0.0,104.8400047644115,-273.0991245062898,-182.2279697264578,13.968849984579492
223,0.5,0.5,1.0,0.0,104.78863211289641,-270.752946062817,-179.88179128298495,13.917477333064397
224,0.5,0.5,1.0,0.0,109.56895707341789,-267.6438064122906,-176.7726516324586,18.697802293585895
225,0.5,0.5,1.0,0.0,113.0130479415517,-269.2865235112294,-178.41536873139736,22.14189316171968
226,0.5,0.5,1.0,0.0,92.45803937553781,-266.38268437264304,-175.51152959281103,1.5868845957057829
227,0.5,0.5,1.0,0.0,114.07196458616659,-272.0349026095391,-181.16374782970706,23.20080980633459
228,0.5,0.5,1.0,0.0,116.5241186148098,-271.68185770724375,-180.81070292741174,25.652963834977783
229,0.5,0.5,1.0,0.0,105.3856525309208,-271.4614006801223,-180.5902459002903,14.514497751088783
230,0.5,0.5,1.0,0.0,112.98875468195192,-278.88398499199934,-188.01283021216733,22.117599902119906
231,0.5,0.5,1.0,0.0,104.30640774744495,-273.24316579529193,-182.3720110154599,13.43525296761294
