,KG_Factor,KL_Factor,A_G,A_L,StrikePrice,ContractAmount,Utility_G,Utility_L,ThreatPoint_G,ThreatPoint_L,Nash_Product,Factor
355,-0.05,0.05,0.5,0.1,82.40840375085604,6.09523065224724,84.84063949829621,-255.44903634505596,80.48610178001532,-259.8035740497056,18.96199868057325,Production Bias
356,-0.05,0.1,0.5,0.1,82.40840375085604,6.09523065224724,84.84063949829621,-255.44903634505596,80.48610178001532,-259.8035740497056,18.96199868057325,Production Bias
357,-0.01,-0.1,0.5,0.1,82.36987621997243,6.3080998576647165,88.43310009935219,-255.25502092835117,83.88454697223986,-259.8035740497056,20.6893355239733,Production Bias
358,-0.01,-0.05,0.5,0.1,82.36987621997243,6.3080998576647165,88.43310009935219,-255.25502092835117,83.88454697223986,-259.8035740497056,20.6893355239733,Production Bias
359,-0.01,-0.01,0.5,0.1,82.36987621997243,6.3080998576647165,88.43310009935219,-255.25502092835117,83.88454697223986,-259.8035740497056,20.6893355239733,Production Bias
360,-0.01,0.0,0.5,0.1,82.36987621997243,6.3080998576647165,88.43310009935219,-255.25502092835117,83.88454697223986,-259.8035740497056,20.6893355239733,Production Bias
361,-0.01,0.01,0.5,0.1,82.36987621997243,6.3080998576647165,88.43310009935219,-255.25502092835117,83.88454697223986,-259.8035740497056,20.6893355239733,Production Bias
362,-0.01,0.05,0.5,0.1,82.36987621997243,6.3080998576647165,88.43310009935219,-255.25502092835117,83.88454697223986,-259.8035740497056,20.6893355239733,Production Bias
363,-0.01,0.1,0.5,0.1,82.36987621997243,6.3080998576647165,88.43310009935219,-255.25502092835117,83.88454697223986,-259.8035740497056,20.6893355239733,Production Bias
364,0.0,-0.1,0.5,0.1,82.36965591282757,6.375362905499786,89.33108327806363,-255.20647817710315,84.73398740026025,-259.8035740497056,21.133290485807745,Production Bias
365,0.0,-0.05,0.5,0.1,82.36965591282757,6.375362905499786,89.33108327806363,-255.20647817710315,84.73398740026025,-259.8035740497056,21.133290485807745,Production Bias
366,0.0,-0.01,0.5,0.1,82.36965591282757,6.375362905499786,89.33108327806363,-255.20647817710315,84.73398740026025,-259.8035740497056,21.133290485807745,Production Bias
367,0.0,0.0,0.5,0.1,82.36965591282757,6.375362905499786,89.33108327806363,-255.20647817710315,84.73398740026025,-259.8035740497056,21.133290485807745,Production Bias
368,0.0,0.01,0.5,0.1,82.36965591282757,6.375362905499786,89.33108327806363,-255.20647817710315,84.73398740026025,-259.8035740497056,21.133290485807745,Production Bias
369,0.0,0.05,0.5,0.1,82.36965591282757,6.375362905499786,89.33108327806363,-255.20647817710315,84.73398740026025,-259.8035740497056,21.133290485807745,Production Bias
370,0.0,0.1,0.5,0.1,82.36965591282757,6.375362905499786,89.33108327806363,-255.20647817710315,84.73398740026025,-259.8035740497056,21.133290485807745,Production Bias
371,0.01,-0.1,0.5,0.1,82.36935778791471,6.442415170165,90.22899716214454,-255.1579937639135,85.58341687108688,-259.8035740497056,21.581416216201802,Production Bias
372,0.01,-0.05,0.5,0.1,82.36935778791471,6.442415170165,90.22899716214454,-255.1579937639135,85.58341687108688,-259.8035740497056,21.581416216201802,Production Bias
373,0.01,-0.01,0.5,0.1,82.36935778791471,6.442415170165,90.22899716214454,-255.1579937639135,85.58341687108688,-259.8035740497056,21.581416216201802,Production Bias
374,0.01,0.0,0.5,0.1,82.36935778791471,6.442415170165,90.22899716214454,-255.1579937639135,85.58341687108688,-259.8035740497056,21.581416216201802,Production Bias
375,0.01,0.01,0.5,0.1,82.36935778791471,6.442415170165,90.22899716214454,-255.1579937639135,85.58341687108688,-259.8035740497056,21.581416216201802,Production Bias
376,0.01,0.05,0.5,0.1,82.36935778791471,6.442415170165,90.22899716214454,-255.1579937639135,85.58341687108688,-259.8035740497056,21.581416216201802,Production Bias
377,0.01,0.1,0.5,0.1,82.36935778791471,6.442415170165,90.22899716214454,-255.1579937639135,85.58341687108688,-259.8035740497056,21.581416216201802,Production Bias
378,0.05,-0.1,0.5,0.1,82.36059290798018,6.697412247879072,93.82003115041555,-254.96459125440018,88.98104834776683,-259.8035740497056,23.415754528796036,Production Bias
379,0.05,-0.05,0.5,0.1,82.36059290798018,6.697412247879072,93.82003115041555,-254.96459125440018,88.98104834776683,-259.8035740497056,23.415754528796036,Production Bias
380,0.05,-0.01,0.5,0.1,82.36059290798018,6.697412247879072,93.82003115041555,-254.96459125440018,88.98104834776683,-259.8035740497056,23.415754528796036,Production Bias
381,0.05,0.0,0.5,0.1,82.36059290798018,6.697412247879072,93.82003115041555,-254.96459125440018,88.98104834776683,-259.8035740497056,23.415754528796036,Production Bias
382,0.05,0.01,0.5,0.1,82.36059290798018,6.697412247879072,93.82003115041555,-254.96459125440018,88.98104834776683,-259.8035740497056,23.415754528796036,Production Bias
383,0.05,0.05,0.5,0.1,82.36059290798018,6.697412247879072,93.82003115041555,-254.96459125440018,88.98104834776683,-259.8035740497056,23.415754528796036,Production Bias
384,0.05,0.1,0.5,0.1,82.36059290798018,6.697412247879072,93.82003115041555,-254.96459125440018,88.98104834776683,-259.8035740497056,23.415754528796036,Production Bias
385,0.1,-0.1,0.5,0.1,82.35027796964282,7.015866836143592,98.30802169807481,-254.7229434660362,93.22739110634907,-259.8035740497056,25.812807168648156,Production Bias
386,0.1,-0.05,0.5,0.1,82.35027796964282,7.015866836143592,98.30802169807481,-254.7229434660362,93.22739110634907,-259.8035740497056,25.812807168648156,Production Bias
387,0.1,-0.01,0.5,0.1,82.35027796964282,7.015866836143592,98.30802169807481,-254.7229434660362,93.22739110634907,-259.8035740497056,25.812807168648156,Production Bias
388,0.1,0.0,0.5,0.1,82.35027796964282,7.015866836143592,98.30802169807481,-254.7229434660362,93.22739110634907,-259.8035740497056,25.812807168648156,Production Bias
389,0.1,0.01,0.5,0.1,82.35027796964282,7.015866836143592,98.30802169807481,-254.7229434660362,93.22739110634907,-259.8035740497056,25.812807168648156,Production Bias
390,0.1,0.05,0.5,0.1,82.35027796964282,7.015866836143592,98.30802169807481,-254.7229434660362,93.22739110634907,-259.8035740497056,25.812807168648156,Production Bias
391,0.1,0.1,0.5,0.1,82.35027796964282,7.015866836143592,98.30802169807481,-254.7229434660362,93.22739110634907,-259.8035740497056,25.812807168648156,Production Bias
392,-0.1,-0.1,0.5,0.5,80.79384621785213,12.268239684675619,85.19622408717811,-247.42607979225727,75.30222026661225,-257.32008338875505,97.89130938444139,Price Bias
393,-0.1,-0.05,0.5,0.5,83.83486721751952,16.238418807947728,90.73559199504213,-254.60725355211622,75.30222026661225,-270.04062529448015,238.18896312294802,Price Bias
394,-0.1,-0.01,0.5,0.5,85.54896961588247,17.165948029194062,95.62491278454337,-259.8943663485394,75.30222026661225,-280.2170588190602,413.0118302148679,Price Bias
395,-0.1,0.0,0.5,0.5,85.96705486245878,17.231570160751506,96.88757223056223,-261.17582091995905,75.30222026661225,-282.76117290436883,465.9274198492312,Price Bias
396,-0.1,0.01,0.5,0.5,86.38001752533904,17.394517984924825,98.15919217144659,-262.4484112915087,75.30222026661225,-285.30538321593554,522.4411651062113,Price Bias
397,-0.1,0.05,0.5,0.5,87.97267406928576,18.310396584340214,103.40656348025061,-267.3787896384374,75.30222026661225,-295.483132686182,789.8541028076447,Price Bias
398,-0.1,0.1,0.5,0.5,89.69407566530872,20.30825772405921,110.38538466910168,-273.1228500569149,75.30222026661225,-308.2060145134918,1230.828426389662,Price Bias
399,-0.05,-0.1,0.5,0.5,80.37232969598188,7.3224578877922655,86.58422760339894,-250.75671286534035,80.02085707559282,-257.32008338875505,43.077832656451555,Price Bias
400,-0.05,-0.05,0.5,0.5,84.95991232367298,12.10262883477885,89.89710965324792,-260.16437270589546,80.02085707559282,-270.04062529448015,97.5403650855825,Price Bias
401,-0.05,-0.01,0.5,0.5,87.59247240579661,15.943605758239661,94.22813428721881,-266.0097815917709,80.02085707559282,-280.2170588190602,201.84672599052013,Price Bias
402,-0.05,0.0,0.5,0.5,88.03832334970873,16.155436148689848,95.41441012166925,-267.36761986767476,80.02085707559282,-282.76117290436883,236.9614752379412,Price Bias
403,-0.05,0.01,0.5,0.5,88.46909696410052,16.2780947914117,96.60841747486099,-268.7178239802938,80.02085707559282,-285.30538321593554,275.1471406976456,Price Bias
404,-0.05,0.05,0.5,0.5,90.17353857703739,17.243428724754697,101.5527544824206,-273.9471145969095,80.02085707559282,-295.483132686182,463.7113320498025,Price Bias
405,-0.05,0.1,0.5,0.5,92.1807405564848,18.333430557187715,108.08443708694682,-280.1424345968575,80.02085707559282,-308.2060145134918,787.5645203954939,Price Bias
406,-0.01,-0.1,0.5,0.5,81.44375895479486,6.370529602968094,88.32124817586211,-252.79067685354792,83.7918416377191,-257.32008338875505,20.51552357447484,Price Bias
407,-0.01,-0.05,0.5,0.5,84.58204575427416,7.910736149257552,90.8827088256865,-262.9497581560313,83.7918416377191,-270.04062529448015,50.280397126263324,Price Bias
408,-0.01,-0.01,0.5,0.5,88.29468921509601,11.97971075493089,93.6537933780572,-270.35510706081294,83.7918416377191,-280.2170588190602,97.25809230537679,Price Bias
409,-0.01,0.0,0.5,0.5,89.23960882641164,13.65947047686544,94.62217169991153,-271.93084353799975,83.7918416377191,-282.76117290436883,117.2960417200326,Price Bias
410,-0.01,0.01,0.5,0.5,89.89483241579188,14.635632577921488,95.68373625450732,-273.4134885888592,83.7918416377191,-285.30538321593554,141.4171576991419,Price Bias
411,-0.01,0.05,0.5,0.5,91.83881524690406,16.306071212829607,100.34586404712712,-278.9291102565114,83.7918416377191,-295.483132686182,274.0356582666096,Price Bias
412,-0.01,0.1,0.5,0.5,93.95293386128104,17.404560118206035,106.55871328059361,-285.43914284047867,83.7918416377191,-308.2060145134918,518.3304450892861,Price Bias
413,0.0,-0.1,0.5,0.5,81.77863003435058,6.212702300943562,88.78929377319014,-253.26477697230735,84.73398740026025,-257.32008338875505,16.445509954803864,Price Bias
414,0.0,-0.05,0.5,0.5,84.6297795510046,7.327385992962054,91.2524470612667,-263.5221656408602,84.73398740026025,-270.04062529448015,42.49031630401983,Price Bias
415,0.0,-0.01,0.5,0.5,87.98556755382342,10.208119261358863,93.76841778289393,-271.1826284241763,84.73398740026025,-280.2170588190602,81.62093244932822,Price Bias
416,0.0,0.0,0.5,0.5,89.11818478005404,11.921044869942891,94.59237614364508,-272.9027841216698,84.73398740026025,-282.76117290436883,97.18782900327139,Price Bias
417,0.0,0.01,0.5,0.5,90.08656106078281,13.672295505692437,95.56057609684018,-274.47879455132033,84.73398740026025,-285.30538321593554,117.21502245884336,Price Bias
418,0.0,0.05,0.5,0.5,92.24750436358458,16.137288831467664,100.08979968277083,-280.1273204334325,84.73398740026025,-295.483132686182,235.80097039869733,Price Bias
419,0.0,0.1,0.5,0.5,94.38157709275842,17.218059102924105,106.21815405384201,-286.72184783776584,84.73398740026025,-308.2060145134918,461.56941727462487,Price Bias
420,0.01,-0.1,0.5,0.5,82.12029082302917,6.053294995200656,89.26768038026154,-253.72847041168336,85.67606740441443,-257.32008338875505,12.899683772671564,Price Bias
421,0.01,-0.05,0.5,0.5,84.89076493070375,7.079299457281787,91.6552076490095,-264.0614850476601,85.67606740441443,-270.04062529448015,35.75011807783997,Price Bias
422,0.01,-0.01,0.5,0.5,87.89294335708122,9.2045268737159,94.00074374863269,-271.8923824974753,85.67606740441443,-280.2170588190602,69.30023604757162,Price Bias
423,0.01,0.0,0.5,0.5,88.857705532583,10.264004352840665,94.70567760945231,-273.7315626926645,85.67606740441443,-282.76117290436883,81.53386051511964,Price Bias
424,0.01,0.01,0.5,0.5,89.94148347582004,11.862397634162528,95.53094556624039,-275.45050503756124,85.67606740441443,-285.30538321593554,97.11862374751607,Price Bias
425,0.01,0.05,0.5,0.5,92.64107813131544,15.888675605208922,99.84397733185469,-281.3152227534607,85.67606740441443,-295.483132686182,200.72967178688123,Price Bias
426,0.01,0.1,0.5,0.5,94.80514860877001,17.12913803417489,105.88903421784033,-287.99304767520096,85.67606740441443,-308.2060145134918,408.5640279032517,Price Bias
427,0.05,-0.1,0.5,0.5,83.51510622574762,5.314526405038649,91.31051394324047,-255.453939202872,89.44436975736406,-257.32008338875505,3.4824941224927324,Price Bias
428,0.05,-0.05,0.5,0.5,86.0428016704464,6.207203335435123,93.44700483540618,-266.0379902471102,89.44436975736406,-270.04062529448015,16.021087445203737,Price Bias
429,0.05,-0.01,0.5,0.5,88.27395186530657,7.045280114168305,95.38529339905685,-274.2761352541252,89.44436975736406,-280.2170588190602,35.29457326041194,Price Bias
430,0.05,0.0,0.5,0.5,88.90107141887817,7.35426370686452,95.91864970078,-276.2868929611756,89.44436975736406,-282.76117290436883,41.91630078427587,Price Bias
431,0.05,0.01,0.5,0.5,89.73577639664487,7.999081536695057,96.48546489648436,-278.2642880831421,89.44436975736406,-285.30538321593554,49.57702071359543,Price Bias
432,0.05,0.05,0.5,0.5,93.34457249497397,11.932308516698379,99.28539799491938,-285.6421044337584,89.44436975736406,-295.483132686182,96.84583691868032,Price Bias
433,0.05,0.1,0.5,0.5,96.45340809038376,16.082011970650445,104.76188455156253,-292.88849971072966,89.44436975736406,-308.2060145134918,234.62625960166352,Price Bias
434,0.1,-0.1,0.5,0.5,,,,,,,,Price Bias
435,0.1,-0.05,0.5,0.5,87.77970312661412,5.291810755347323,95.96968588666243,-268.22501914787404,94.15407974046815,-270.04062529448015,3.296425678846182,Price Bias
436,0.1,-0.01,0.5,0.5,89.78373806227842,6.013729399464608,97.64911725941212,-276.72202130135577,94.15407974046815,-280.2170588190602,12.215287254493754,Price Bias
437,0.1,0.0,0.5,0.5,90.31138385714061,6.209289813327697,98.10386934179475,-278.8113832968212,94.15407974046815,-282.76117290436883,15.600837919319554,Price Bias
438,0.1,0.01,0.5,0.5,90.84110399713352,6.391707736310653,98.56966405591925,-280.89064617357315,94.15407974046815,-285.30538321593554,19.49364364109634,Price Bias
439,0.1,0.05,0.5,0.5,93.17256265210223,7.381392172345963,100.58438254308233,-289.0528298811694,94.15407974046815,-295.483132686182,41.34879414873044,Price Bias
440,0.1,0.1,0.5,0.5,97.63457226234182,12.123528781893933,103.97839049853361,-298.38170374782635,94.15407974046815,-308.2060145134918,96.51708194570567,Price Bias
441,-0.1,-0.1,0.5,0.5,89.55849470606752,11.87552227336364,85.14568525031184,-273.85318044752717,76.23769261773694,-282.76117290436883,79.35233117657839,Production Bias
442,-0.1,-0.05,0.5,0.5,89.55849470606752,11.87552227336364,85.14568525031184,-273.85318044752717,76.23769261773694,-282.76117290436883,79.35233117657839,Production Bias
443,-0.1,-0.01,0.5,0.5,89.55849470606752,11.87552227336364,85.14568525031184,-273.85318044752717,76.23769261773694,-282.76117290436883,79.35233117657839,Production Bias
444,-0.1,0.0,0.5,0.5,89.55849470606752,11.87552227336364,85.14568525031184,-273.85318044752717,76.23769261773694,-282.76117290436883,79.35233117657839,Production Bias
445,-0.1,0.01,0.5,0.5,89.55849470606752,11.87552227336364,85.14568525031184,-273.85318044752717,76.23769261773694,-282.76117290436883,79.35233117657839,Production Bias
446,-0.1,0.05,0.5,0.5,89.55849470606752,11.87552227336364,85.14568525031184,-273.85318044752717,76.23769261773694,-282.76117290436883,79.35233117657839,Production Bias
447,-0.1,0.1,0.5,0.5,89.55849470606752,11.87552227336364,85.14568525031184,-273.85318044752717,76.23769261773694,-282.76117290436883,79.35233117657839,Production Bias
448,-0.05,-0.1,0.5,0.5,89.33030195006464,11.87953793751347,89.87180084035637,-273.37547382117873,80.48610178001532,-282.76117290436883,88.09134706574125,Production Bias
449,-0.05,-0.05,0.5,0.5,89.33030195006464,11.87953793751347,89.87180084035637,-273.37547382117873,80.48610178001532,-282.76117290436883,88.09134706574125,Production Bias
450,-0.05,-0.01,0.5,0.5,89.33030195006464,11.87953793751347,89.87180084035637,-273.37547382117873,80.48610178001532,-282.76117290436883,88.09134706574125,Production Bias
451,-0.05,0.0,0.5,0.5,89.33030195006464,11.87953793751347,89.87180084035637,-273.37547382117873,80.48610178001532,-282.76117290436883,88.09134706574125,Production Bias
452,-0.05,0.01,0.5,0.5,89.33030195006464,11.87953793751347,89.87180084035637,-273.37547382117873,80.48610178001532,-282.76117290436883,88.09134706574125,Production Bias
453,-0.05,0.05,0.5,0.5,89.33030195006464,11.87953793751347,89.87180084035637,-273.37547382117873,80.48610178001532,-282.76117290436883,88.09134706574125,Production Bias
454,-0.05,0.1,0.5,0.5,89.33030195006464,11.87953793751347,89.87180084035637,-273.37547382117873,80.48610178001532,-282.76117290436883,88.09134706574125,Production Bias
455,-0.01,-0.1,0.5,0.5,89.16333939767533,11.921052079247737,93.6486326540509,-272.9970872058102,83.88454697223986,-282.76117290436883,95.33736936527227,Production Bias
456,-0.01,-0.05,0.5,0.5,89.16333939767533,11.921052079247737,93.6486326540509,-272.9970872058102,83.88454697223986,-282.76117290436883,95.33736936527227,Production Bias
457,-0.01,-0.01,0.5,0.5,89.16333939767533,11.921052079247737,93.6486326540509,-272.9970872058102,83.88454697223986,-282.76117290436883,95.33736936527227,Production Bias
458,-0.01,0.0,0.5,0.5,89.16333939767533,11.921052079247737,93.6486326540509,-272.9970872058102,83.88454697223986,-282.76117290436883,95.33736936527227,Production Bias
459,-0.01,0.01,0.5,0.5,89.16333939767533,11.921052079247737,93.6486326540509,-272.9970872058102,83.88454697223986,-282.76117290436883,95.33736936527227,Production Bias
460,-0.01,0.05,0.5,0.5,89.16333939767533,11.921052079247737,93.6486326540509,-272.9970872058102,83.88454697223986,-282.76117290436883,95.33736936527227,Production Bias
461,-0.01,0.1,0.5,0.5,89.16333939767533,11.921052079247737,93.6486326540509,-272.9970872058102,83.88454697223986,-282.76117290436883,95.33736936527227,Production Bias
462,0.0,-0.1,0.5,0.5,89.11818478005404,11.921044869942891,94.59237614364508,-272.9027841216698,84.73398740026025,-282.76117290436883,97.18782900327139,Production Bias
463,0.0,-0.05,0.5,0.5,89.11818478005404,11.921044869942891,94.59237614364508,-272.9027841216698,84.73398740026025,-282.76117290436883,97.18782900327139,Production Bias
464,0.0,-0.01,0.5,0.5,89.11818478005404,11.921044869942891,94.59237614364508,-272.9027841216698,84.73398740026025,-282.76117290436883,97.18782900327139,Production Bias
465,0.0,0.0,0.5,0.5,89.11818478005404,11.921044869942891,94.59237614364508,-272.9027841216698,84.73398740026025,-282.76117290436883,97.18782900327139,Production Bias
466,0.0,0.01,0.5,0.5,89.11818478005404,11.921044869942891,94.59237614364508,-272.9027841216698,84.73398740026025,-282.76117290436883,97.18782900327139,Production Bias
467,0.0,0.05,0.5,0.5,89.11818478005404,11.921044869942891,94.59237614364508,-272.9027841216698,84.73398740026025,-282.76117290436883,97.18782900327139,Production Bias
468,0.0,0.1,0.5,0.5,89.11818478005404,11.921044869942891,94.59237614364508,-272.9027841216698,84.73398740026025,-282.76117290436883,97.18782900327139,Production Bias
469,0.01,-0.1,0.5,0.5,89.07305121430035,11.921057270366145,95.53607951715796,-272.80851024445246,85.58341687108688,-282.76117290436883,99.05549388429606,Production Bias
470,0.01,-0.05,0.5,0.5,89.07305121430035,11.921057270366145,95.53607951715796,-272.80851024445246,85.58341687108688,-282.76117290436883,99.05549388429606,Production Bias
471,0.01,-0.01,0.5,0.5,89.07305121430035,11.921057270366145,95.53607951715796,-272.80851024445246,85.58341687108688,-282.76117290436883,99.05549388429606,Production Bias
472,0.01,0.0,0.5,0.5,89.07305121430035,11.921057270366145,95.53607951715796,-272.80851024445246,85.58341687108688,-282.76117290436883,99.05549388429606,Production Bias
473,0.01,0.01,0.5,0.5,89.07305121430035,11.921057270366145,95.53607951715796,-272.80851024445246,85.58341687108688,-282.76117290436883,99.05549388429606,Production Bias
474,0.01,0.05,0.5,0.5,89.07305121430035,11.921057270366145,95.53607951715796,-272.80851024445246,85.58341687108688,-282.76117290436883,99.05549388429606,Production Bias
475,0.01,0.1,0.5,0.5,89.07305121430035,11.921057270366145,95.53607951715796,-272.80851024445246,85.58341687108688,-282.76117290436883,99.05549388429606,Production Bias
476,0.05,-0.1,0.5,0.5,89.02419182691992,12.280718585332298,99.31053332253447,-272.43168792001757,88.98104834776683,-282.76117290436883,106.69825994294435,Production Bias
477,0.05,-0.05,0.5,0.5,89.02419182691992,12.280718585332298,99.31053332253447,-272.43168792001757,88.98104834776683,-282.76117290436883,106.69825994294435,Production Bias
478,0.05,-0.01,0.5,0.5,89.02419182691992,12.280718585332298,99.31053332253447,-272.43168792001757,88.98104834776683,-282.76117290436883,106.69825994294435,Production Bias
479,0.05,0.0,0.5,0.5,89.02419182691992,12.280718585332298,99.31053332253447,-272.43168792001757,88.98104834776683,-282.76117290436883,106.69825994294435,Production Bias
480,0.05,0.01,0.5,0.5,89.02419182691992,12.280718585332298,99.31053332253447,-272.43168792001757,88.98104834776683,-282.76117290436883,106.69825994294435,Production Bias
481,0.05,0.05,0.5,0.5,89.02419182691992,12.280718585332298,99.31053332253447,-272.43168792001757,88.98104834776683,-282.76117290436883,106.69825994294435,Production Bias
482,0.05,0.1,0.5,0.5,89.02419182691992,12.280718585332298,99.31053332253447,-272.43168792001757,88.98104834776683,-282.76117290436883,106.69825994294435,Production Bias
483,0.1,-0.1,0.5,0.5,88.99298234047691,12.805385667902868,104.02652215596036,-271.96204189146044,93.22739110634907,-282.76117290436883,116.62123103031922,Production Bias
484,0.1,-0.05,0.5,0.5,88.99298234047691,12.805385667902868,104.02652215596036,-271.96204189146044,93.22739110634907,-282.76117290436883,116.62123103031922,Production Bias
485,0.1,-0.01,0.5,0.5,88.99298234047691,12.805385667902868,104.02652215596036,-271.96204189146044,93.22739110634907,-282.76117290436883,116.62123103031922,Production Bias
486,0.1,0.0,0.5,0.5,88.99298234047691,12.805385667902868,104.02652215596036,-271.96204189146044,93.22739110634907,-282.76117290436883,116.62123103031922,Production Bias
487,0.1,0.01,0.5,0.5,88.99298234047691,12.805385667902868,104.02652215596036,-271.96204189146044,93.22739110634907,-282.76117290436883,116.62123103031922,Production Bias
488,0.1,0.05,0.5,0.5,88.99298234047691,12.805385667902868,104.02652215596036,-271.96204189146044,93.22739110634907,-282.76117290436883,116.62123103031922,Production Bias
489,0.1,0.1,0.5,0.5,88.99298234047691,12.805385667902868,104.02652215596036,-271.96204189146044,93.22739110634907,-282.76117290436883,116.62123103031922,Production Bias
490,-0.1,-0.1,0.5,0.9,85.29644513241846,16.304912347237376,94.89216595660682,-260.6565285669717,75.30222026661225,-280.24647431020026,383.7659731797876,Price Bias
491,-0.1,-0.05,0.5,0.9,87.3522981411588,16.76071844488666,100.91676291810677,-267.36807564996195,75.30222026661225,-292.98261790086895,656.1047849843656,Price Bias
492,-0.1,-0.01,0.5,0.9,88.94974644964557,17.2296807636267,105.89109258106427,-272.5826604127889,75.30222026661225,-303.17153277340384,935.6791108819201,Price Bias
493,-0.1,0.0,0.5,0.9,89.34057129398252,17.345237498133823,107.14844660768011,-273.87254535221524,75.30222026661225,-305.71877175903205,1014.1821342603804,Price Bias
494,-0.1,0.01,0.5,0.9,89.7449162394027,17.394518515959284,108.41378718375194,-275.1546169535733,75.30222026661225,-308.2661839519248,1096.3758663972703,Price Bias
495,-0.1,0.05,0.5,0.9,91.25327938063162,17.948067549262934,113.56746105909119,-280.19222653225063,75.30222026661225,-318.4574675266592,1464.2286606332789,Price Bias
496,-0.1,0.1,0.5,0.9,93.17353290913026,18.40499622304435,120.21746087465198,-286.28258222712253,75.30222026661225,-331.1978229761804,2017.3788452119654,Price Bias
497,-0.05,-0.1,0.5,0.9,87.25752290127708,14.830341450987694,93.74220926477096,-266.52512210373186,80.02085707559282,-280.24647431020026,188.27550613670954,Price Bias
498,-0.05,-0.05,0.5,0.9,89.49527813127487,16.238413328312024,99.53616916417118,-273.4673057901131,80.02085707559282,-292.98261790086895,380.84740634741394,Price Bias
499,-0.05,-0.01,0.5,0.9,91.13960141164326,16.65250557379324,104.32137893542674,-278.87101092030696,80.02085707559282,-303.17153277340384,590.5153624965527,Price Bias
500,-0.05,0.0,0.5,0.9,91.54803354622514,16.72841641191841,105.53806372197874,-280.20156506676295,80.02085707559282,-305.71877175903205,651.1278362051726,Price Bias
501,-0.05,0.01,0.5,0.9,91.94144158559983,16.93546907767121,106.77320358943152,-281.530318944256,80.02085707559282,-308.2661839519248,715.2471250323704,Price Bias
502,-0.05,0.05,0.5,0.9,93.53788986843745,17.319870189777763,111.76774067979221,-286.7105838542334,80.02085707559282,-318.4574675266592,1007.8646207445596,Price Bias
503,-0.05,0.1,0.5,0.9,95.43135956768928,18.00292357067474,118.19555475467509,-293.02312391272494,80.02085707559282,-331.1978229761804,1457.307595737358,Price Bias
504,-0.01,-0.1,0.5,0.9,87.87147522602511,11.114575930569218,93.4617034886665,-270.5766124667037,83.7918416377191,-280.24647431020026,93.5062281443593,Price Bias
505,-0.01,-0.05,0.5,0.9,91.13653048824041,15.53674955308293,98.58767309755424,-278.18678639620765,83.7918416377191,-292.98261790086895,218.9166292510875,Price Bias
506,-0.01,-0.01,0.5,0.9,92.85318472736782,16.170366222290426,103.24761946070683,-283.7157548714145,83.7918416377191,-303.17153277340384,378.5272922344988,Price Bias
507,-0.01,0.0,0.5,0.9,93.26982275603594,16.2552778949119,104.43174502571577,-285.07886833314546,83.7918416377191,-305.71877175903205,426.0056126478806,Price Bias
508,-0.01,0.01,0.5,0.9,93.68367629568323,16.32964554562087,105.61906274710523,-286.4389628143795,83.7918416377191,-308.2661839519248,476.4275819726675,Price Bias
509,-0.01,0.05,0.5,0.9,95.29982723764269,16.874537347032007,110.4584680080718,-291.79084109306336,83.7918416377191,-318.4574675266592,711.1089636624704,Price Bias
510,-0.01,0.1,0.5,0.9,97.28706370711681,17.404570975135027,116.72541313150911,-298.26425136407806,83.7918416377191,-331.1978229761804,1084.620135233026,Price Bias
511,0.0,-0.1,0.5,0.9,87.6228620885999,9.640287980766772,93.62585748190205,-271.35460423739715,84.73398740026025,-280.24647431020026,79.06535347020397,Price Bias
512,0.0,-0.05,0.5,0.9,91.44736325000936,14.741833627340608,98.39759888867104,-279.3096896556067,84.73398740026025,-292.98261790086895,186.8215794521818,Price Bias
513,0.0,-0.01,0.5,0.9,93.27061314987299,16.158275121236358,102.98028109122521,-284.8983681260471,84.73398740026025,-303.17153277340384,333.4175288190292,Price Bias
514,0.0,0.0,0.5,0.9,93.69254458953567,16.15542292917487,104.17481475529696,-286.2779445624346,84.73398740026025,-305.71877175903205,377.9457651681538,Price Bias
515,0.0,0.01,0.5,0.9,94.10936865031958,16.23797215229978,105.35845288907146,-287.6417184395834,84.73398740026025,-308.2661839519248,425.3685771844617,Price Bias
516,0.0,0.05,0.5,0.9,95.74336010989445,16.69488750127528,110.15658249586582,-293.03487237133527,84.73398740026025,-318.4574675266592,646.3083429133035,Price Bias
517,0.0,0.1,0.5,0.9,97.72582101799513,17.333053092468,116.38317723524571,-299.54863298970855,84.73398740026025,-331.1978229761804,1001.6712220053691,Price Bias
518,0.01,-0.1,0.5,0.9,87.54688903632946,8.731245459946644,93.88231911661651,-272.0402225951706,85.67606740441443,-280.24647431020026,67.34256718722364,Price Bias
519,0.01,-0.05,0.5,0.9,91.84581138107902,14.593981867642961,98.25748563775463,-280.4011996257238,85.67606740441443,-292.98261790086895,158.29208528819086,Price Bias
520,0.01,-0.01,0.5,0.9,93.68780904356392,15.93084835382726,102.7507814503666,-286.0968187136589,85.67606740441443,-303.17153277340384,291.54585998654443,Price Bias
521,0.01,0.0,0.5,0.9,94.11455004180124,16.13625282155705,103.92227169614378,-287.47256744774097,85.67606740441443,-305.71877175903205,332.92397141245,Price Bias
522,0.01,0.01,0.5,0.9,94.53191074750181,16.140472682312698,105.10206366275202,-288.8401878817008,85.67606740441443,-308.2661839519248,377.3693269746525,Price Bias
