,A_G,A_L,tau_G,tau_L,Revenue_G,Revenue_L,CR_L_Revenue,CR_G_Revenue
180,0.5,0.5,1.0,0.0,107.66585566810227,-286.1492910473398,-195.52055282930712,17.0371174500696
181,0.5,0.5,1.0,0.0,103.86225336085162,-277.17706874689065,-186.548330528858,13.233515142818945
182,0.5,0.5,1.0,0.0,114.34231851030655,-282.5816264202774,-191.9528882022447,23.71358029227389
183,0.5,0.5,1.0,0.0,94.7453545227366,-280.8876036198322,-190.25886540179948,4.116616304703925
184,0.5,0.5,1.0,0.0,108.3892186866272,-275.81044946478045,-185.1817112467478,17.76048046859451
185,0.5,0.5,1.0,0.0,110.88740917417404,-276.4880010086962,-185.85926279066348,20.25867095614136
186,0.5,0.5,1.0,0.0,124.53189300763158,-273.8459776340192,-183.2172394159865,33.90315478959889
187,0.5,0.5,1.0,0.0,117.24468921655405,-283.9492139551825,-193.3204757371498,26.61595099852137
188,0.5,0.5,1.0,0.0,122.99973336115818,-261.1217222241734,-170.49298400614077,32.370995143125505
189,0.5,0.5,1.0,0.0,133.47944489882306,-256.61930535587254,-165.99056713783986,42.850706680790374
190,0.5,0.5,1.0,0.0,107.49464268442087,-280.8001677935783,-190.17142957554563,16.865904466388187
191,0.5,0.5,1.0,0.0,113.27405531629077,-271.1214613877321,-180.49272316969945,22.64531709825809
192,0.5,0.5,1.0,0.0,113.05355766293948,-284.40343028358393,-193.77469206555128,22.424819444906802
193,0.5,0.5,1.0,0.0,109.46519741159136,-272.5908050694813,-181.96206685144858,18.836459193558667
194,0.5,0.5,1.0,0.0,118.06308498341286,-274.7989792419979,-184.17024102396525,27.434346765380155
195,0.5,0.5,1.0,0.0,109.9010323814316,-272.6788899149231,-182.05015169689045,19.27229416339894
196,0.5,0.5,1.0,0.0,112.03053682801088,-267.5831682165885,-176.95442999855578,21.4017986099782
197,0.5,0.5,1.0,0.0,131.13331105095355,-259.33995876460506,-168.71122054657238,40.504572832920864
198,0.5,0.5,1.0,0.0,119.3723502764638,-271.83964460626,-181.21090638822727,28.743612058431125
199,0.5,0.5,1.0,0.0,111.05613939345399,-292.4619635644435,-201.83322534641084,20.427401175421295
200,0.5,0.5,1.0,0.0,118.43344502459368,-262.4769137023007,-171.84817548426804,27.804706806561
201,0.5,0.5,1.0,0.0,91.17722628111945,-280.5446303786552,-189.91589216062255,0.5484880630867792
202,0.5,0.5,1.0,0.0,97.74141197707482,-290.03876256648556,-199.41002434845288,7.112673759042124
203,0.5,0.5,1.0,0.0,112.05866518737751,-270.2493825928609,-179.62064437482826,21.429926969344834
204,0.5,0.5,1.0,0.0,128.8766653850697,-263.6380983772732,-173.00936015924054,38.247927167037034
205,0.5,0.5,1.0,0.0,110.39389557771855,-289.3127600358577,-198.68402181782506,19.765157359685887
206,0.5,0.5,1.0,0.0,87.5633823594031,-303.2571353682725,-212.62839715023983,-3.065355858629559
207,0.5,0.5,1.0,0.0,118.12270813840345,-267.6776427565626,-177.04890453852994,27.493969920370773
208,0.5,0.5,1.0,0.0,115.34973298663581,-269.8751358183077,-179.246397600275,24.720994768603127
209,0.5,0.5,1.0,0.0,101.71069505875289,-291.63685991244455,-201.00812169441184,11.08195684072021
210,0.5,0.5,1.0,0.0,127.39886334378357,-267.39299215907477,-176.76425394104209,36.77012512575088
211,0.5,0.5,1.0,0.0,103.11443187405989,-278.6827680534965,-188.05402983546378,12.485693656027195
212,0.5,0.5,1.0,0.0,101.19825486900086,-298.31095309259064,-207.68221487455793,10.569516650968168
213,0.5,0.5,1.0,0.0,118.92832682903051,-281.8684663312332,-191.2397281132005,28.299588610997816
214,0.5,0.5,1.0,0.0,96.75296016070361,-297.31348344349226,-206.68474522545955,6.124221942670928
215,0.5,0.5,1.0,0.0,125.14341660021402,-262.7194649644631,-172.09072674643042,34.51467838218135
216,0.5,0.5,1.0,0.0,115.87444675975982,-275.39189837940563,-184.76316016137298,25.245708541727154
217,0.5,0.5,1.0,0.0,119.44423095459128,-271.9063626824291,-181.2776244643964,28.81549273655859
218,0.5,0.5,1.0,0.0,128.99878235798172,-259.52644119577917,-168.89770297774646,38.37004413994903
219,0.5,0.5,1.0,0.0,106.18793081256489,-283.684103268189,-193.05536505015635,15.559192594532206
220,0.5,0.5,1.0,0.0,124.80846252046041,-266.23096441142616,-175.6022261933935,34.17972430242772
221,0.5,0.5,1.0,0.0,105.64527856699223,-282.5664336498585,-191.93769543182577,15.016540348959552
222,0.5,0.5,1.0,0.0,115.21785714177673,-275.0947477149448,-184.4660094969121,24.589118923744053
223,0.5,0.5,1.0,0.0,107.55141584394835,-278.2265271907119,-187.59778897267927,16.922677625915668
224,0.5,0.5,1.0,0.0,105.57878765054308,-276.41685645903556,-185.7881182410029,14.950049432510411
225,0.5,0.5,1.0,0.0,123.57305810605777,-269.3914841750888,-178.7627459570561,32.944319888025106
226,0.5,0.5,1.0,0.0,126.25232546229061,-258.48236774187137,-167.8536295238387,35.62358724425793
227,0.5,0.5,1.0,0.0,125.96563203015404,-283.5855660669589,-192.95682784892622,35.33689381212136
228,0.5,0.5,1.0,0.0,87.09676496309547,-286.60909970902304,-195.98036149099033,-3.531973254937242
229,0.5,0.5,1.0,0.0,100.30726289605978,-283.22970780170897,-192.60096958367626,9.678524678027088
230,0.5,0.5,1.0,0.0,103.40910467188883,-286.37479340162116,-195.74605518358845,12.780366453856146
231,0.5,0.5,1.0,0.0,96.40787279840328,-276.0378743875111,-185.40913616947844,5.779134580370609
232,0.5,0.5,1.0,0.0,136.7406433699065,-250.13058752040746,-159.50184930237478,46.11190515187381
233,0.5,0.5,1.0,0.0,133.3691189913977,-254.7182774104482,-164.08953919241554,42.74038077336503
234,0.5,0.5,1.0,0.0,116.62873608293492,-264.8843718933548,-174.25563367532212,25.999997864902234
235,0.5,0.5,1.0,0.0,93.12829728590725,-292.37428829156016,-201.7455500735275,2.4995590678745714
236,0.5,0.5,1.0,0.0,99.25083626684794,-279.3309654975754,-188.70222727954268,8.62209804881526
237,0.5,0.5,1.0,0.0,118.06931687530428,-270.70183996551174,-180.07310174747903,27.440578657271587
238,0.5,0.5,1.0,0.0,119.28117785461859,-261.95413464676756,-171.3253964287349,28.652439636585896
239,0.5,0.5,1.0,0.0,116.19736171553066,-271.4416683740585,-180.8129301560258,25.56862349749798
240,0.5,0.5,1.0,0.0,116.55063650007821,-270.3930848419859,-179.76434662395326,25.921898282045532
241,0.5,0.5,1.0,0.0,113.58381170533616,-276.45119511965953,-185.82245690162688,22.95507348730348
242,0.5,0.5,1.0,0.0,118.30507393800224,-264.2988118305501,-173.6700736125174,27.676335719969543
243,0.5,0.5,1.0,0.0,127.61372548662005,-272.09326276648164,-181.46452454844896,36.98498726858739
244,0.5,0.5,1.0,0.0,107.67308561049028,-267.7429075151782,-177.1141692971455,17.04434739245758
245,0.5,0.5,1.0,0.0,101.611549835744,-283.36274158988743,-192.73400337185473,10.98281161771132
246,0.5,0.5,1.0,0.0,105.86774509989338,-274.9350482265828,-184.3063100085501,15.239006881860703
247,0.5,0.5,1.0,0.0,117.09027126841771,-263.65847964226316,-173.0297414242305,26.46153305038503
248,0.5,0.5,1.0,0.0,129.7484885529914,-266.3392107934345,-175.71047257540187,39.11975033495873
249,0.5,0.5,1.0,0.0,79.79609567822826,-291.3532864355952,-200.7245482175625,-10.832642539804425
250,0.5,0.5,1.0,0.0,120.42203320433444,-273.8691819731669,-183.24044375513424,29.793294986301774
251,0.5,0.5,1.0,0.0,110.36606925533624,-275.39887397651256,-184.77013575847985,19.737331037303548
252,0.5,0.5,1.0,0.0,129.38187378093804,-272.35547620387104,-181.72673798583835,38.75313556290534
253,0.5,0.5,1.0,0.0,111.44635453213735,-295.1811113112921,-204.55237309325946,20.817616314104683
254,0.5,0.5,1.0,0.0,118.93469947518297,-290.8144820199618,-200.18574380192916,28.305961257150287
255,0.5,0.5,1.0,0.0,111.54592890619182,-282.87469069689996,-192.24595247886725,20.917190688159124
256,0.5,0.5,1.0,0.0,133.23039212700687,-262.27813355475604,-171.6493953367234,42.60165390897418
257,0.5,0.5,1.0,0.0,123.02961800075923,-265.97609445466037,-175.34735623662766,32.400879782726555
258,0.5,0.5,1.0,0.0,114.96652250797561,-277.77372994902913,-187.14499173099642,24.337784289942917
259,0.5,0.5,1.0,0.0,132.6371434413915,-259.3899434416644,-168.76120522363172,42.0084052233588
260,0.5,0.5,1.0,0.0,108.24696069623619,-273.58725076243786,-182.95851254440518,17.618222478203506
261,0.5,0.5,1.0,0.0,97.44300976403481,-286.2640703065537,-195.63533208852107,6.814271546002146
262,0.5,0.5,1.0,0.0,87.80241821993914,-288.6885259090057,-198.059787690973,-2.8263199980935525
263,0.5,0.5,1.0,0.0,120.64127585987423,-272.97728757417036,-182.3485493561377,30.012537641841547
264,0.5,0.5,1.0,0.0,128.97672354202996,-264.340087183914,-173.71134896588134,38.347985323997285
265,0.5,0.5,1.0,0.0,135.46592370367404,-268.70760017210154,-178.07886195406886,44.83718548564134
